5Y Dividend per Share Growth (per Share),5Y Revenue Growth (per Share),Acquisitions and disposals,Capex to Revenue,Deposit Liabilities,Dividends per Share Growth,Earnings Yield,Effect of forex changes on cash,Financing Cash Flow,Free Cash Flow Yield,Graham Net-Net,Inventory Growth,Investment purchases and sales,Issuance (repayment) of debt,Net Cash/Marketcap,Net Income - Non-Controlling int,Other comprehensive income,SG&A Expenses Growth,Sector_Basic Materials,Sector_Communication Services,Sector_Consumer Cyclical,Sector_Consumer Defensive,Sector_Energy,Sector_Financial Services,Sector_Healthcare,Sector_Industrials,Sector_Real Estate,Sector_Technology,Sector_Utilities,assetTurnover,capitalExpenditureCoverageRatios,currentRatio,debtEquityRatio,dividendpaidAndCapexCoverageRatios,grossProfitMargin,netProfitMargin,operatingProfitMargin,priceEarningsRatio,quickRatio,returnOnAssets,returnOnEquity
0.0,0.052750000000000005,-20.143907925354956,0.0877,0.0,0.0,0.0484,-18.93064605289346,-21.997651879761705,0.068,-0.027,0.0,16.22682894078739,20.180876435156275,0.0205,18.920636701547238,0.0,0.2772,False,False,False,True,False,False,False,False,False,False,False,0.5439150586703,4.4265959840964,0.2549,0.1204,1.2353643132794,0.63427523869254,0.27512904965945,1.0,20.6601,0.43538868963216,3.8696,0.2799
0.0,0.358,-18.760120102880716,0.0559999999999999,0.0,0.0,0.0247,-16.02683712211975,-15.989176690409826,0.03975,0.0164,0.0,-17.495672953681844,0.0,0.1124,-11.714387665291566,-13.763846668599097,0.4294,False,False,False,True,False,False,False,False,False,False,False,0.5840974408998001,5.682192749522099,1.346,0.5214,5.682192749522099,0.51022594081188,0.16594680369859,1.0,40.493,1.262715293023,0.416,0.2354
0.0,0.1551,-19.313227434499133,0.0577,0.0,0.0,-0.0027,-18.59575869266376,21.532638740068286,0.054,-0.9067,0.0,19.647036312915574,21.103833049998304,-1.0527,-15.068624750830283,-19.797641140805265,0.133,False,False,False,True,False,False,False,False,False,False,False,0.64929479402677,2.6965650040377005,0.4592,1.7144,1.5581078170986,0.2492441875060499,-0.0038660302181536,1.0,0.0,0.82610518654471,-0.0034,-0.0091
0.0,0.052750000000000005,0.0,0.0474,0.0,0.0,0.0321,-18.73549149109167,-22.253660542256508,0.0131,-0.5083,0.0,21.67453753810206,22.742559205922717,-0.2647,16.118095750958314,-21.21061810514101,0.1355,False,False,False,True,False,False,False,False,False,False,False,0.21829349269588,2.1234963913392,0.921,0.5649,0.54812668184641,0.3477566539924,0.13673003802281,1.0,31.1495,0.53699610567309,0.6054,0.0627
0.0,0.0303,-22.852449470639996,0.0481,0.0,0.0,0.0278,-17.262318482725615,22.715036693568084,0.0646,-0.6908,0.0,0.0,22.76099957535678,-0.5217,0.0,-20.767091317443562,0.6587,False,False,False,True,False,False,False,False,False,False,False,0.27132914665682,4.1694608065247,1.744,1.0479,2.3901298701299,0.32358867673808,0.057487664876758,1.0,35.936,0.7768872320596499,0.1114,0.0465
0.0,-0.0069999999999999,0.0,0.0409,0.0,0.0,0.0526,-16.213405921671733,-21.50488166595163,0.0605,-0.2284,0.0,-17.312018149733785,-19.176802728368536,-0.1621,17.78580249038432,-21.968572505053178,-0.0415,False,False,False,True,False,False,False,False,False,False,False,1.2523626900425,4.3208556149733,0.875,-74.2353,1.5696940262263,0.36588833597638,0.11844479685022,1.0,18.9983,0.53010605542251,0.3364,-21.2353
0.0,0.0329,0.0,0.0422,0.0,0.0,0.0293,15.424948670398354,-20.817666513277814,0.0603,-0.2295,0.0,0.0,-20.11995936221441,-0.1689999999999999,0.0,-18.459901466721032,-0.0391,False,False,False,True,False,False,False,False,False,False,False,1.0158223810131,4.4375,0.747,2.3167,2.0537190082645,0.3677929908303,0.070719758824268,1.0,34.0934,0.3608610567514699,0.3199,0.3692
0.0,0.0477,21.35187449690212,0.0191,0.0,0.0,0.0735,0.0,-22.255822705260538,0.1014,-0.2936,0.0,16.993564429978885,-18.258161826219297,-0.1942,0.0,-17.529082649058825,-0.0007,False,False,False,True,False,False,False,False,False,False,False,1.8326213302866,4.2255319148936,1.119,0.9848,2.1493506493506,0.29198346547401,0.045578369587314,1.0,13.6131,0.32055141815877,0.1258,0.2596
0.0,0.0396,-18.893966487413763,0.0262,0.0,0.0,0.0436,-15.66223174301988,-20.138619637416706,0.0388,0.0055,0.0,0.0,-19.035866388448003,0.0081,13.049794835104816,-19.5068931407409,0.1726,False,False,False,True,False,False,False,False,False,False,False,1.4949958925079,4.171811132905701,1.927,0.0562,1.905531431503,0.22662230773948,0.093461205994945,1.0,22.9167,0.95561794765647,0.4275,0.2001
0.0,0.0011,-19.737088980289055,0.0391,0.0,0.0,0.0271,-17.974393656948944,-20.482467351665747,0.0297,-0.3979,0.0,20.0281166557198,-16.300417291085605,-0.2908,13.815511557963774,-21.17752110985893,-0.0666,False,False,False,True,False,False,False,False,False,False,False,0.85798424988419,2.5069033530572,0.657,4.0665,1.0392477514309002,0.37284998071732,0.053914384882376,1.0,36.8693,0.33772910147519,0.3435,0.366
0.0,-0.081,-16.15731646026544,0.0279,0.0,0.0,-0.0441,-14.508658238524095,-21.72873892123677,0.0656,-0.3878,0.0,0.0,-21.645021608649444,-0.3,16.22245575637265,-19.657604651320746,0.4635,False,False,False,True,False,False,False,False,False,False,False,0.64702851253865,5.2076095947064,1.412,1.4688,1.8674180631766,0.2803753419281899,-0.0781385256402859,1.0,0.0,0.57186858316222,-0.2469,-0.1823
0.0,0.0067,-18.65969765229688,0.0468,0.0,0.0,0.0419,-19.34493964944395,-21.88984825236522,0.0515,-0.2388,0.0,-22.131566278573477,22.04395444123526,-0.1387,17.72753358339242,-23.35652065026352,0.0065,False,False,False,True,False,False,False,False,False,False,False,0.85452442509185,3.6256375382523,1.251,3.2852,1.4875837053571002,0.55059793945763,0.10078185958375,1.0,23.8383,1.0796782588124,0.2889,0.5628
0.0,0.0583,0.0,0.0223,0.0,0.0,0.0327,17.72753358339242,-21.606620068987695,0.009,-0.0781,0.0,19.43952806776172,-20.745027329706396,-0.006,17.073607134447293,-20.817666513277814,0.0544,False,False,False,True,False,False,False,False,False,False,False,3.5798631004433,1.2427331068328,0.977,0.4273,0.96966126656848,0.13323899291605,0.019794641127368,1.0,30.5933,0.38401284109149,0.1408,0.1946
0.0,0.0029,-20.62752556576605,0.0345,0.0,0.0,0.0173,-15.123843647884687,20.200030194791218,0.0399,-0.5284,0.0,-17.20328495307807,21.11219497709226,-0.4228,16.920097281273396,-19.294898703576493,-0.0185,False,False,False,True,False,False,False,False,False,False,False,0.6181562340098901,3.3404397068621003,1.045,11.3776,2.0970305311585,0.5985376284748599,0.036076429606125,1.0,57.7556,0.56883354894351,0.2174,0.4356
0.0,0.0999,-20.350004090855744,0.0343,0.0,0.0,0.0266,-15.342870576470863,-21.529023141585064,0.023,0.0234,0.0,20.101164088462284,-14.673748782298158,0.023,0.0,-16.961772721332565,-0.0483,False,False,False,True,False,False,False,False,False,False,False,0.73417943690951,6.7096048981154,3.044,0.0,6.7096048981154,0.6368480546784201,0.2337137259775999,1.0,37.6364,2.4887683307515003,0.6279,0.214
0.0,0.0942,18.995607298752343,0.0253,0.0,0.0,0.0452,12.899222326086994,-21.12799734336798,0.0827,-0.4844,0.0,0.0,17.87595358575207,-0.3482,0.0,-18.8154218954361,0.4645,False,False,False,True,False,False,False,False,False,False,False,0.48868563134615,7.401215805471099,1.297,0.7748,2.8424124513619,0.37994162228595,0.088168271200328,1.0,22.1282,0.46158285243199,0.3464,0.0983
0.0,-0.0022,-15.424948670398354,0.0351,0.0,0.0,0.0418,-17.974393656948944,-21.52661181025226,0.0448,-0.1333,0.0,17.553180200057167,18.915376991886035,-0.0896,18.7922443072814,-22.15357708372231,-0.0587,False,False,False,True,False,False,False,False,False,False,False,1.2534026231131,5.8930581613508,1.3130000000000002,-26.8848,1.5389514943654998,0.60039486673248,0.16064494899638,1.0,23.9197,0.82481089258699,0.5009,-10.0453
0.0,-0.0334,-20.20742767303192,0.0141,0.0,0.0,0.0472,0.0,-20.176813037264385,-0.2781,-0.0581,0.0,22.842048276984883,20.80760698629928,-0.0378,16.012735246411598,-21.67800775557973,-0.002,False,False,False,True,False,False,False,False,False,False,False,1.5677034876411,-7.3786848072562,1.598,0.4034,-4.1111813013266,0.058030988355307,0.020514547845892,1.0,21.1881,0.59447354437106,0.0725,0.0744
0.0,0.1261,0.0,0.0247,0.0,0.0,0.0528,0.0,-20.99342960680954,0.0407,-0.1121,0.0,0.0,19.328209202992852,-0.1288,0.0,-15.57457481656013,0.0824,False,False,False,True,False,False,False,False,False,False,False,1.8092707466811,2.7646662680305,1.72,0.5524,1.8270525172933,0.30959922453043,0.057199914260025,1.0,18.9545,0.079147783419089,0.3148,0.2166
0.0,0.0392,-23.30459568334506,0.0342,0.0,0.0,0.0768,-17.154832571369333,23.149651380232765,0.0499,-0.8081,0.0,20.806595445453464,22.93973733175408,-0.5983,15.59046307836746,-21.17548729703256,0.5383,False,False,False,True,False,False,False,False,False,False,False,0.16648773920897,6.735803945009001,0.687,1.0573,2.1662821991542,0.38607983623337,0.32628454452405,1.0,13.015999999999998,0.43268408551069,0.4529,0.1396
0.0,0.0556,-19.205577231016726,0.01,0.0,0.0,0.0324,-18.7451310125755,-21.623401170698607,0.0515,-0.1105,0.0,-17.645216626619202,-17.55527324615252,-0.1219,0.0,-21.02936575553325,-0.0181,False,False,False,True,False,False,False,False,False,False,False,3.0120505538756,3.946424920857,2.267,2.1369,1.6532305538187,0.17949225760662,0.01885408158478,1.0,30.8434,1.6462607814803,0.1,0.2729
0.0,0.052750000000000005,-15.946245512784154,0.0197,0.0,0.0,0.0213,-16.892094974263134,-18.081890046302032,0.1131,-0.7376,0.0,0.0,-13.510130265605028,-0.4808,0.0,18.2976206625049,0.0,False,False,False,True,False,False,False,False,False,False,False,0.40932158403227,7.4236842105275,1.2211,0.7631,7.4236842105275,0.29620791616951,0.018882606214668,1.0,47.0309,0.61824458903198,0.0882,0.0191
0.0,0.0715,-19.536805460980574,0.0143,0.0,0.0,0.0401,-15.009433329466965,-19.901375782768536,0.0528,-0.1412,0.0,0.0,18.048166750497675,-0.0813,0.0,-17.971263763989,0.0344,False,False,False,True,False,False,False,False,False,False,False,0.80225534553639,13.158634538153,0.755,0.5664,2.8148625429553,0.4553548424035999,0.1314019066158999,1.0,24.9101,0.47389959077752,1.3362,0.2321
0.0,-0.0451,-18.119575664681957,0.0177,0.0,0.0,0.0692,17.312018149733785,-20.005825965866602,-0.0304,-0.0737,0.0,21.00994740981536,17.926384438531027,-0.326,16.906553056777135,-22.511351900975438,-0.1052,False,False,False,True,False,False,False,False,False,False,False,2.2242547425474,0.5891677675033001,1.444,0.6708,0.45510204081633,0.05646805220366,0.017455891656318,1.0,14.4458,0.4083810515356599,0.0876,0.1043
0.0,0.1786,-19.20798744710993,0.004,0.0,0.0,0.0354,13.116347317149176,17.768214767202128,0.0615,-0.6943,0.0,0.0,17.891351665599743,-0.5674,0.0,-16.973574285943688,0.0127,False,False,False,True,False,False,False,False,False,False,False,0.27341612206494,54.686724565757,2.334,2.1836,54.686724565757,0.5794886678648101,0.1239161199979699,1.0,28.2487,1.1480353192606,0.6328,0.1342
0.0,0.098,0.0,0.0218,0.0,0.0,0.0722,0.0,-19.241675700318453,0.118,0.0384,0.0,0.0,-15.258421755742107,-0.0042,0.0,-16.586660808599678,0.0051,False,False,False,True,False,False,False,False,False,False,False,3.1642751330492995,3.0238835500283,1.466,0.0865,2.256085827633,0.39824821185755,0.027525429710965,1.0,13.8516,0.079805674126831,0.1631,0.1983
0.0,0.1607,-20.998166575793107,0.1361,0.0,0.0,0.0383,-16.04552506565036,20.469663079436152,0.0185,-0.2589,0.0,0.0,20.43371535477043,-0.2838,15.555976908243359,-19.9302983233142,0.0916,False,False,False,True,False,False,False,False,False,False,False,0.38599469496021,1.5861101761471998,1.31,1.232,1.2478594756819,0.44931586341702,0.16109278602407,1.0,26.0941,0.35893147911807,0.2612,0.1608
0.0,0.052750000000000005,-18.619531610894253,0.0064,0.0,0.0,0.0381,0.0,-19.00846741441004,0.0662,-0.5954,0.0,-20.01601973403536,-20.20742767303192,-0.6244,0.0,-18.597679836529935,-0.0191,False,False,False,True,False,False,False,False,False,False,False,2.5623710792726,3.734693877551,1.416,1.5465,0.6752767527675301,0.17684017627296,0.0091627034338322,1.0,26.2286,0.74273860817505,0.0812,0.0828
0.0,0.052750000000000005,0.0,0.0357,0.0,0.0,0.0314,0.0,-18.479232640333272,0.0271,-0.0628,0.0,0.0,-18.487114352651645,-0.0375,0.0,0.0,0.2001,False,False,False,True,False,False,False,False,False,False,False,2.5190140805573,1.8696458632084,1.4980000000000002,0.3529,1.8696458632084,0.2926854791957,0.035900330389579,1.0,31.881,0.6791582400985999,0.2119,0.1567
0.0,-0.1269,-15.319588176962746,0.0139,0.0,0.0,-0.0548,-17.73550175288287,18.73549149109167,-0.0083,-0.7855,0.0,0.0,-19.37888088273956,-0.5355,12.206077645517674,-20.755926620153826,-0.1147,False,False,False,True,False,False,False,False,False,False,False,1.6723800052649,0.7578419071518199,1.341,-2.2334,0.7578419071518199,0.6052608566381601,-0.018818755793413,1.0,0.0,0.74934374368984,-0.0883,0.1269
0.0,0.3582,0.0,0.0798,0.0,0.0,-0.2109,0.0,-17.45204355804952,0.03,-0.8467,0.0,18.56597518855692,-15.894952224644102,-0.3442,0.0,-17.79135309486886,0.0001,False,False,False,True,False,False,False,False,False,False,False,0.47299715061957,1.393584225221,1.3969999999999998,0.8781,1.393584225221,0.41056736260215,-0.22024988041592,1.0,0.0,1.0352350786895,-0.7573,-0.3233
0.0,0.2102,-18.282567453303788,0.0242,0.0,0.0,-0.0053,12.899222326086994,-15.319588176962746,0.0763,-0.8569,0.0,0.0,15.520258832020865,-0.6838,0.0,-17.916499679461335,0.1438,False,False,False,True,False,False,False,False,False,False,False,0.53701685789372,4.1349794238683,3.276,1.5168,4.1349794238683,0.3078300310336599,-0.000656481260444,1.0,0.0,2.4242902208202,-0.0012,-0.0011
0.0,0.0636,-18.430631084706523,0.0466,0.0,0.0,0.0331,-16.906553056777135,-20.220739017648008,0.0376,-0.042,0.0,-20.281655283757104,20.219084757554718,-0.0256,15.607270193858982,-20.11629635446238,0.0373,False,False,False,True,False,False,False,False,False,False,False,1.2210777404315,3.4076190476190003,1.5759999999999998,0.6277,1.8871308016878,0.80633990410229,0.099005505238856,1.0,30.2392,0.98508019395748,0.3566,0.3122
0.0,0.052750000000000005,-11.712910144631884,0.0174,0.0,0.0,0.0069999999999999,12.601824857815242,11.425230800774875,0.0571,0.162,0.0,-13.436785464210308,0.0,0.2729,-9.746847578652341,12.643098823789355,0.049100000000000005,False,False,False,True,False,False,False,False,False,False,False,1.0313242149734,0.61901840488036,0.2507,0.0,0.61901840488036,0.41380155862003,-0.3302310209877199,1.0,141.9149,1.5798841455197,-0.1394,1.3119999999999998
0.0,0.052750000000000005,0.0,0.0509,0.0,0.0,0.0673,13.304686600863562,-19.265690278117088,0.0519,0.005,0.0,0.0,16.325109901643454,-0.0241,16.04552506565036,-15.044566435226384,0.049100000000000005,False,False,False,True,False,False,False,False,False,False,False,1.5512953367876,2.5101772816809,1.904,0.1021,2.1274346132443003,0.22110888443554,0.095290581162325,1.0,14.8676,0.6137366099558901,0.2018,0.2037
0.0,0.0664,0.0,0.0214,0.0,0.0,0.0396,0.0,-19.477831948509298,0.0659,-0.2596,0.0,16.432541433698663,-17.87722863457869,-0.23,0.0,-18.23775501668418,0.0636,False,False,False,True,False,False,False,False,False,False,False,1.4222340775381002,4.241755888651,1.4,0.7918,1.657402630001,0.48385068572163,0.041706339757849,1.0,25.2278,0.8170974446897499,0.1786,0.1353
0.0,0.0306,0.0,0.0332,0.0,0.0,0.0913,-17.468426016060086,-20.534788171338526,0.0977,-0.2352,0.0,0.0,-15.560527939282165,-0.2327,17.493960841849766,-19.61417281981919,0.3407,False,False,False,True,False,False,False,False,False,False,False,1.9670804640914,2.4279561029962005,1.527,0.6795,0.76303232057715,0.11175541303372,0.04459474069308,1.0,10.9483,0.63036880345811,0.1778,0.212
0.0,0.2296,-22.599320497823054,0.031,0.0,0.0,0.0155,-13.710151153416941,22.523125742373658,0.0168,-0.3927,0.0,17.19309810811699,22.522282244287812,-0.3432,0.0,-17.579033578275833,0.8091,False,False,False,True,False,False,False,False,False,False,False,0.97466857847207,1.671875,1.878,1.6669999999999998,1.671875,0.30046327362825,0.018221235740464,1.0,64.5512,0.35320225255321,0.0569,0.0641
0.0,0.1237,17.430716587802575,0.0232,0.0,0.0,-0.3726,-12.388398368982115,-19.150815381381033,0.1969999999999999,-1.8088,0.0,0.0,18.167374345873444,-1.9961,0.0,-15.978488811554074,0.0523,False,False,False,True,False,False,False,False,False,False,False,1.2500994726248,3.4944863122912,2.556,-16.2073,1.8117565156855,0.34497610317793,-0.11097985336227,1.0,0.0,0.53188197590894,-0.4012,3.0008
0.0,0.052750000000000005,20.85926332293899,0.0411,0.0,0.0,0.0547,19.21918844467004,-22.375952426943954,0.03975,-0.0781,0.0,-18.492139717244786,-19.92338545914198,-0.12179999999999999,19.278505021567383,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,0.35526613531793,8.421686746987701,1.2864,2.3827,1.4016041248926,0.73581033262562,0.32894550601557,1.0,18.2897,0.56528340080972,1.1425,0.5681
0.0,-0.0436,-18.879389582776565,0.0169,0.0,0.0,0.0611,-14.554109479211109,-16.111473875313813,0.0652,-0.4796,0.0,0.0,17.683957801566326,-0.4443,0.0,-18.311234124866083,-0.0227,False,False,False,True,False,False,False,False,False,False,False,2.9583862035041,1.9810600521791,1.249,1.4512,1.5815009369336,0.25785417963105,0.015554537571272,1.0,16.3561,0.81055736877305,0.0872,0.1964
0.0,0.1296,0.0,0.0319,0.0,0.0,0.0638,-16.816230422780546,-19.346129417574822,0.0489,-0.1981,0.0,0.0,-19.291136943670327,-0.1319,0.0,-19.13900822791828,0.1022,False,False,False,True,False,False,False,False,False,False,False,1.7495907071022,2.5613668061367,1.848,7.376,2.5613668061367,0.80959807503788,0.0579271009713929,1.0,15.6656,1.1551484523056998,0.2479,1.3245
0.0,0.052750000000000005,-19.97031982063984,0.0439,0.0,0.0,-0.0246,0.0,-19.39123615507437,0.2255,-2.421,0.0,17.57578003144235,-19.228882802127448,-1.6049,15.32114252354984,-15.044566435226384,0.2083,False,False,False,True,False,False,False,False,False,False,False,1.130618822151,3.2975204258832003,1.8199724013023,0.5183,1.9729854025788,0.41552613711644,0.1157979950136499,1.0,0.0,1.6696241833588,0.1032,0.1193
0.0,0.0308,-24.625177898644033,0.1048,0.0,0.0,0.0069,20.396149696636186,24.649803000552293,0.0933,-0.852,0.0,-22.483190582826506,24.861228481006723,-0.6579999999999999,21.84037270857791,0.0,0.1048,False,False,False,True,False,False,False,False,False,False,False,0.17739471366326,2.1203859060403003,1.0659999999999998,1.7206,0.76486609169315,0.60887141068172,0.026209987477206,1.0,145.1944,0.53154648368798,0.0413,0.0167
0.0,-0.3271,-17.113382426020717,-0.0003,0.0,0.0,-0.0639,0.0,-15.975955999070965,0.0362,0.0635,0.0,16.861032543592255,0.0,0.1152,0.0,-12.07824495582233,0.0003,False,False,False,True,False,False,False,False,False,False,False,0.87420695539683,2.79978132469185,1.731,0.0,1.63545058076055,0.52929670589161,-0.16625998661891,1.0,0.0,1.3645266594124,-0.4975,-0.1903
0.0,0.0948,0.0,0.1478,0.0,0.0,0.0087,15.891069697866136,-19.017768469571468,0.0479,-0.3118,0.0,0.0,-18.645151422243867,-0.942,14.811721282290453,-20.09425709937845,0.1073,False,False,False,True,False,False,False,False,False,False,False,0.58088528645807,1.9880669743981,1.709,0.9073,1.9880669743981,0.21933539261535,0.0133082538093839,1.0,115.2632,1.0031009663825998,0.011,0.0165
0.0,0.042,-15.798303662272449,0.0544,0.0,0.0,0.0506,0.0,-17.731206828685387,0.0189,-0.2946,0.0,0.0,-16.54981319514983,-0.1706,0.0,0.0,0.0972,False,False,False,True,False,False,False,False,False,False,False,2.6125089320169,1.2184160637598,0.841,0.7737,1.1214390169788,0.22656578423793,0.031729748840438,1.0,19.7703,0.26698591999917,0.1032,0.2086
0.0,0.0656,-14.254411086903794,0.0525,0.0,0.0,0.0368,0.0,-14.011078163876332,0.0037,0.0387,0.0,12.768544351446794,14.724575647647494,-0.0418,0.0,-12.829336379587506,0.0393,False,False,False,True,False,False,False,False,False,False,False,1.412393048603,1.1799796565548002,2.998,0.2461,1.0501624154641,0.20512280723804,0.0979818577717169,1.0,27.1758,0.7475064197864599,0.1871,0.2132
0.0,0.2177,12.996802422000108,0.0427,0.0,0.0,0.0338,-17.392032882657904,-13.727772735358728,0.0364,0.0778,0.0,-19.322357209756348,0.0,0.1727,13.003582093664077,17.95781956258902,0.1799,False,False,False,True,False,False,False,False,False,False,False,0.6277928720241,8.3104246247484,2.036,0.0,4.1691886862968,0.58442531799008,0.15211844572455,1.0,29.5455,1.8050632222089,0.1892,0.1601
0.0,0.0221,0.0,0.0188,0.0,0.0,0.0622,15.607270193858982,-21.589105025745166,0.0732,-0.2849,0.0,-16.012735246411598,-19.838958153346613,-0.2149,15.201805169084134,-17.622173069956816,0.0664,False,False,False,True,False,False,False,False,False,False,False,1.6484601975596005,3.9079136690647,1.77,0.6535,2.9813391877058,0.12735554892763,0.047937962636588,1.0,16.0814,0.6846488052136099,0.2423,0.184
0.0,0.0466,-18.572543101852677,0.0345,0.0,0.0,0.0409,-16.432906463791053,-19.733059424813877,0.044,-0.1371,0.0,0.0,17.835490722850835,-0.1156,0.0,-20.058511732831697,0.0422,False,False,False,True,False,False,False,False,False,False,False,0.95159515951595,4.3267587113741,0.999,0.8835,1.779129494458,0.41521024594809,0.098877932675961,1.0,24.4504,0.41020594643987,0.6525,0.2663
0.0,-0.1257,-20.693012794806105,0.0577,0.0,0.0,-0.0537,-15.882373444019521,20.590534125634395,0.1121,-1.4076,0.0,0.0,20.02651216279958,-1.3492,15.656060350091908,-18.585347373989364,0.3251,False,False,False,True,False,False,False,False,False,False,False,0.4120110668325,2.8824786324786,1.053,2.532,2.1584,0.5237185805815701,-0.047930014785609,1.0,0.0,0.437970620911,-0.1245,-0.0896
0.0,0.1256,-18.87214482925119,0.02,0.0,0.0,0.0092,-16.239870796418987,-16.23578988267175,0.033,-0.0861,0.0,0.0,16.593149071021347,-0.1428,0.0,-18.963650181277128,-0.0489,False,False,False,True,False,False,False,False,False,False,False,0.79547884364778,4.547300540518,2.521,0.5183,4.547300540518,0.23631180041992,0.019821017826337,1.0,108.1522,1.1395716862543,0.0508,0.0285
