5Y Dividend per Share Growth (per Share),5Y Revenue Growth (per Share),Acquisitions and disposals,Capex to Revenue,Deposit Liabilities,Dividends per Share Growth,Earnings Yield,Effect of forex changes on cash,Financing Cash Flow,Free Cash Flow Yield,Graham Net-Net,Inventory Growth,Investment purchases and sales,Issuance (repayment) of debt,Net Cash/Marketcap,Net Income - Non-Controlling int,Other comprehensive income,SG&A Expenses Growth,Sector_Basic Materials,Sector_Communication Services,Sector_Consumer Cyclical,Sector_Consumer Defensive,Sector_Energy,Sector_Financial Services,Sector_Healthcare,Sector_Industrials,Sector_Real Estate,Sector_Technology,Sector_Utilities,assetTurnover,capitalExpenditureCoverageRatios,currentRatio,debtEquityRatio,dividendpaidAndCapexCoverageRatios,grossProfitMargin,netProfitMargin,operatingProfitMargin,priceEarningsRatio,quickRatio,returnOnAssets,returnOnEquity
0.0,-0.0127,0.0,0.0252,0.0,0.0,0.0184,0.0,17.147715103853763,-0.0069999999999999,0.0136,0.2176,-15.76142084987672,-17.529082649058825,-0.0051,0.0,-15.894952224644102,0.0891,False,False,False,False,False,False,False,False,False,True,False,1.421202809482,0.20858895705521,1.784,0.9874,0.20858895705521,0.3779150579150599,0.0520463320463319,1.0,54.2941,1.2051411290323002,0.177,0.2662
0.0,0.0523,-13.610944619216111,0.0923,0.0,0.0,-0.176,0.0,17.67491309396071,-0.1119999999999999,0.1784,0.0,20.508586365283794,0.0,0.1793,0.0,14.961960493809443,-0.5735,False,False,False,False,False,False,False,False,False,True,False,0.43492995483596,-6.3315529614742,5.726,0.0,-6.3315529614742,0.32325155068508,-1.0639292267499,1.0,0.0,5.582775008456,-0.787,-0.5434
0.0,0.4281,-18.73549149109167,0.2492,0.0,0.0,0.0584,-19.00289636939162,-23.46874026675884,0.0408,0.0989,0.0,21.62910211132091,20.030118658386467,0.1091,0.0,-20.44882899256044,0.5599,False,False,False,False,False,False,False,False,False,True,False,0.57367415291676,2.103772906935,7.194,0.0,2.103772906935,0.8324617643898399,0.39600272216054,1.0,17.1359,6.940430383354699,0.3245,0.2628
0.0593,0.0274,-16.118095750958314,0.0,27.882689925854084,0.0649,0.0935,0.0,-24.98564989560398,0.1663,-5.9328,0.0,-23.08100177449994,22.980958161154312,-0.0785,19.99552721368724,-22.569513491616362,-0.0026,False,False,False,False,False,True,False,False,False,False,False,0.04465676415686,13.178464896326,0.28050200464118,1.7069,3.8729869014387,1.0,0.26449258244354,1.0,10.6914,0.1179953315828999,0.2395,0.1142
0.0593,0.0246,-22.464959328676205,0.0,25.680936264925627,0.0,-0.0003,-16.213405921671733,20.492594020470857,0.0017,-10.5925,0.0,22.047152738203785,20.783419760707776,-0.6308,18.020203192280615,-21.068980941356514,0.0965,False,False,False,False,False,True,False,False,False,False,False,0.096322238121565,13.178464896326,0.61961085363889,0.6128,0.0536028119507909,0.34233682922197,-0.0001266116609339,1.0,0.0,0.22327106612455,0.2395,-0.0001
0.0213,-0.0081,-24.454030719957775,0.1216,0.0,0.0204,0.0999,0.0,-23.980939208561,0.11,-1.3796,0.0,-19.035866388448003,-22.896766776642696,-0.8247,20.18369774603003,22.169949498314434,0.0367,False,True,False,False,False,False,False,False,False,False,False,0.32105199825519,2.1004913768186,0.7979999999999999,0.9588,1.2761062982908,0.5348977488345901,0.11343671671859,1.0,10.014,0.49171064886681,0.1429,0.1052
0.0593,0.0294,0.0,0.0489,27.644105145477457,0.1521,0.1285,-20.465789607845355,24.519384041752403,0.2626,-7.6284,0.0,-24.972489385159296,23.200476280183917,2.7078,17.370858648025116,-24.338767821282474,-0.0093,False,False,False,False,False,True,False,False,False,False,False,0.037996581799255,10.373947220663,0.5148774545621699,2.2531,4.3057562339781,0.8961210091415699,0.24768715513218,1.0,7.7818,0.4332577951495,0.2395,0.092
-0.0362,-0.0419,19.316768772590635,0.1035,0.0,0.1521,0.1001,-19.561713751699315,-23.132730291657417,0.1348,-0.3125,0.1317,-16.951004817371683,-22.61275679481895,-0.208,17.399029524198163,0.0,-0.0151,True,False,False,False,False,False,False,False,False,False,False,0.4147295611747399,3.409355179704,1.6780000000000002,0.4497,1.8178103423982,0.39551606288448,0.18755980861244,1.0,9.9924,0.97321918559982,0.1257,0.156
0.0593,0.0661,0.0,0.0465,25.958749894328204,0.1521,0.1213,-21.326488310525416,23.909825060379383,0.0798,-0.512,0.0,-23.754268724630588,22.12247642357964,1.3859,18.72078534381011,-21.552690636235205,0.0404,False,False,False,False,False,True,False,False,False,False,False,0.046989505946474,3.916890080429,1.7581892635088998,2.4815,1.7228773584906,1.0,0.2181165382601499,1.0,8.2432,0.39202335326342,0.2395,0.109
0.0,-0.1196,0.0,0.0223,0.0,0.0,0.2622,0.0,-19.124767869496242,0.2996,-2.6549,0.0252,0.0,-18.664410936711953,-2.7397,17.877676239033843,-18.420680753952364,0.1323,True,False,False,False,False,False,False,False,False,False,False,1.5098877250482,2.3993421052632,1.95,19.957,2.3993421052632,0.13305564518495,0.0272799272535269,1.0,3.8136,0.60641502746766,0.0623,1.8619
0.0593,0.0451,0.0,0.0,28.016736475343116,0.1521,0.0926,-21.775135863411673,24.25426265617269,0.0437,-3.6504,0.0,-25.98599229462881,24.34064928938213,0.9807,21.291416527898242,-21.13338675725434,0.0791,False,False,False,False,False,True,False,False,False,False,False,0.041573944569599,13.178464896326,0.5636469066629799,2.0803,1.4034029082995,1.0,0.2816590081537899,1.0,10.7987,0.3214665133082899,0.2395,0.1197
0.0593,0.0416,-21.26791300976796,0.0441,0.0,0.1521,0.0186,17.858561843342684,-23.02404930809401,0.0716,-0.0777,0.0,-21.495686198862757,21.69518047294692,0.0348,0.0,-21.24740247536414,0.0495,False,False,False,False,False,False,False,False,False,True,False,0.28569252308652,8.8629032258065,3.982,1.3072,3.1554552912223,0.79534316837214,0.091079907574334,1.0,53.7011,3.7856619953985,0.057,0.0774
0.0593,0.0962,0.0,0.0282,0.0,0.1176,0.0166,17.622173069956816,-22.299146966058494,0.034,0.0208,0.0408,21.00543272946423,-16.588099342704055,0.0124,0.0,-18.33729914588288,0.0897,False,False,True,False,False,False,False,False,False,False,False,1.6150603478878,4.8341463414634,2.506,0.3883,2.1847442680776,0.43838777921257,0.053108772701047,1.0,60.3361,1.4475165562914,0.1427,0.1969999999999999
0.0402,-0.0189,-18.50685844936773,0.0556,0.0,0.033,0.048,16.759949589762293,-23.38875642369939,0.0568,-0.2143,0.0247,17.6441519761925,-20.93676301201657,-0.0989,18.525040768285617,-23.414441120891578,0.0205,False,False,False,True,False,False,False,False,False,False,False,0.5648888513228001,3.9997309658327,0.826,0.5916,1.3482361476376,0.48479770169978,0.14588819727077,1.0,20.8347,0.58561461911676,0.6217,0.1844
-0.044475,0.0139999999999999,11.944714374881176,0.0467,0.0,0.0,0.1572,-16.016063036135133,17.791503191491028,-0.119,-1.2579,0.265,0.0,18.494720865947176,-1.3981,-16.76457047570877,-19.149995910717145,0.1295,True,False,False,False,False,False,False,False,False,False,False,1.0707316119986,0.6951175849853,1.768,0.7291,0.5819385066809699,0.36353130422623,0.019199767110312,1.0,6.36,0.78480875696536,0.0343,0.0568
-0.044475,0.2042,-18.664164485508724,0.0228,25.744263365422313,-0.11407500000000001,0.0738,19.08210450539924,-21.089883125260567,-0.0665,-7.0245,0.0,-23.202401981977054,19.90340052726572,-1.1845,17.562731884132234,20.158937028919574,-0.1889,False,False,False,False,False,True,False,False,False,False,False,0.068010551502682,-3.2035008502642,0.40861668292368,1.0916,-0.7583781097291501,1.0,0.1867752595123999,1.0,13.550999999999998,0.29651693218275,0.2395,0.1334
0.0593,0.0383,0.0,0.0409,0.0,0.0625,0.0435,-18.569100757691327,-23.740808524813172,0.054,-0.1813,-0.0092,22.58486226591867,-20.65605708832248,-0.0908,17.399029524198163,-23.145853722423844,-0.0236,False,False,False,False,False,False,True,False,False,False,False,0.336509390172,7.2071948998179005,1.567,0.6583,1.5556320031453,0.7903331034354201,0.20789606128954,1.0,22.9737,0.8430535501287,0.3546,0.1759
0.0,0.3489,20.621222374786967,0.046,0.0,0.0,-0.012,19.309782019094314,21.207987682744335,-0.002,-0.1554,0.0109,-21.18355903212035,-20.997492780048738,0.1434,-17.615613574954708,20.00196809138011,0.2002,False,False,False,False,False,False,False,False,False,True,False,2.208878516337,0.98317811116191,0.1256,0.2412,0.98317811116191,0.14275067616751,-0.0053929143753357,1.0,0.0,0.48711474816964,0.03,-0.0417
0.0,0.0799,-17.846592941164225,0.0259,0.0,0.1521,-0.0119,0.0,-20.831037238086402,0.0082,-0.0342,0.1464,19.71682401081378,18.655252998999327,0.1452,-16.257357805295023,-20.33827926165132,-0.0828,False,False,False,False,False,False,False,False,False,True,False,0.5709694561834101,1.3955479452055002,1.4885,0.3083,0.4894894894894799,0.37432965474449,-0.024553472499224,1.0,0.0,0.8488372093023199,-0.1024,-0.0362
0.0,0.0283,-17.329202973971583,0.1548,0.0,0.0,0.0557,-16.475490405771033,20.70113883139488,0.0397,0.1716,0.0,-21.158986592469006,20.768111088264305,0.1595,0.0,-17.99467104866385,0.0688,False,False,False,False,False,False,False,False,False,True,False,0.2993689983205,2.8452185769139,4.69,0.3998,2.8452185769139,0.68281290932464,0.39627013117124,1.0,17.9625,4.615214820706299,0.1861,0.1771
0.0593,0.3735,-22.116287519064052,0.019,0.0,0.1521,0.1333,0.0,-23.131831253567633,0.0932,-0.1578,-0.20265,-19.088510121656228,-20.717247765626883,-0.1451,19.676296784279142,-18.560442695023177,0.3418,False,False,False,False,False,False,False,False,False,True,False,0.41592849732663,22.424242424242,3.895,0.6562,2.6163818503241,0.51482156561781,0.58801803530315,1.0,7.5039,3.2579127459367,1.3036,0.4599
0.0593,0.2221,-15.607270193858982,0.0361,0.0,0.1521,0.1051,0.0,-22.502952725108887,0.1035,-0.006,0.27,20.904753713825816,0.0,-0.0418,0.0,-18.643824303266577,0.1258,False,False,False,False,False,False,False,False,False,True,False,0.97844949810015,6.088424437299,2.704,0.7756,3.0863895680522,0.45308062365965,0.19202457543616,1.0,9.5168,1.6198368179499998,0.4096,0.484
0.0,-0.0074,-19.3177478849364,0.0126,0.0,0.0,0.0051,-15.340261879906386,-15.932729584344045,0.0463,0.0582,0.0,19.432776082472657,18.411640009391032,0.1524,0.0,-18.589908626511637,0.0149,False,False,False,False,False,False,False,False,False,True,False,0.4226052695691999,14.711437565582,1.557,0.0626,14.711437565582,0.66418065096428,0.0170379890829889,1.0,196.5,1.475214344961,0.0289,0.0097
0.0559999999999999,-0.0733,21.48500580943882,0.0674,0.0,0.0556,0.0716,-19.364586646750546,-23.6909072303853,0.0569,-0.3453,0.1157,0.0,-22.31759011177351,-0.1204,20.180261316537354,-23.696956979674635,0.078,False,False,False,False,True,False,False,False,False,False,False,0.8382881373557199,1.8398896495351005,0.84,0.1971,1.0791681649287,0.3493204967403099,0.071809573690957,1.0,13.9734,0.48554377122055,0.0876,0.1087
0.0593,0.0129,-19.602407942398468,0.0347,0.0,0.0818,-0.0467,-17.529082649058825,-24.173253382809744,0.0293,-0.1362,-0.1681,21.968860316250936,-22.42964895561851,-0.0401,0.0,19.39524038772408,0.1234,False,False,False,False,False,False,False,False,False,True,False,0.6910874747845199,4.984693877551,1.526,20.285,0.91952941176471,0.54694617663969,-0.21953916235461,1.0,0.0,1.3163578891913,-0.5534,-6.1512
0.0,0.5007,0.0,0.0425,0.0,0.0,0.0853,17.061939645389096,18.257511235818903,0.04015,0.0625,-0.20265,-19.938163942758788,18.325717837562546,0.3686,13.426908310858838,-15.31274701462058,0.0436,False,False,False,True,False,False,False,False,False,False,False,1.9402842291804,1.6013312869433,0.1524,0.3846,1.6013312869433,0.20194237732483,0.025185607752251,1.0,11.7243,0.84627941484067,0.1178,0.1233
0.0593,0.0226,-21.81485351101324,0.0157,0.0,0.1273,0.0005,0.0,-24.181599410010858,0.065,-0.0189,0.1423,23.672482856811314,-22.802707378751247,0.1058,0.0,-20.559569745453476,0.0187,False,False,False,False,False,False,False,False,False,True,False,0.45346742167966,17.633548387097,2.287,0.5918,2.026694349696,0.62043381309548,0.0022298803973241,1.0,2108.5,2.2908452006658,0.0029,0.0025
0.0593,0.0854,-20.069339371462824,0.0354,24.971189487111108,0.0992,0.0832,18.675322970077882,22.35270243608324,0.0936,0.0611,0.0,-23.601621242403056,21.631927542059138,-0.2407,0.0,-21.677622770012082,0.0889,False,False,False,False,False,True,False,False,False,False,False,0.19610608583154,6.816793893129799,1.8204959239852,2.7601,3.3902809415338,1.0,0.1871248580544,1.0,12.0202,1.1676852275022,0.2395,0.3105
-0.0189,0.0679,14.914123179965662,0.0422,0.0,0.0256,0.0579,-17.529082649058825,-21.985979136577832,0.0588,-0.0436,0.0249,18.119575664681957,-20.121785846737108,0.0181,17.11134746100564,-21.739220892295567,-0.0421,False,False,False,False,False,False,True,False,False,False,False,0.64485794317727,6.2460567823344,1.611,0.5238,1.6666666666667,0.70980896236869,0.2180754399184399,1.0,17.2691,1.3937488267317,0.4266,0.3507
0.0593,0.1498,-19.093625222296833,0.0342,0.0,0.1521,0.0294,-18.430631084706523,-23.101885616309133,0.0399,-0.0554,0.0,-21.504423895286944,-21.282881625453264,-0.0112,0.0,20.11995936221441,0.0786,False,False,False,False,False,True,False,False,False,False,False,0.29771036475262,18.382102272727,1.611,0.489,4.9355453852021,0.8461837061478001,0.49983017128439,1.0,34.0384,1.4144183989385,1.0978,0.3029
0.0,0.0373,-17.87800320794327,0.0264,0.0,0.0,-0.0062,-16.232227674217253,-18.25127937293044,0.0663,-0.1428,0.0,15.966574959677322,-17.539129570028532,0.35,16.38560060249994,17.359422070725667,-0.0277,False,False,False,False,False,False,False,False,False,True,False,1.6056747833013,2.7384317382883,1.043,0.529,2.7384317382883,0.50084498089691,-0.0042017699088194,1.0,0.0,0.9512523323868,-0.06,-0.0291
0.0,-0.0971,0.0,0.015,0.0,0.0,-0.15,0.0,18.347765916641237,-0.1128,0.8506,0.0,-18.168391567902027,0.0,0.8777,0.0,-12.117246896289503,-0.0301,False,False,False,False,False,False,True,False,False,False,False,0.0057533300230997,-1313.0625,21.992,0.0,-1313.0625,1.0,-25.344277673546,1.0,0.0,21.815123824659,-0.1704,-0.152
0.0593,0.0636,0.0,0.0157,25.398978360055334,0.1521,0.1171,0.0,-16.648723960844016,0.1576,-7.7336,0.0,-21.637153684605217,-20.39753569824214,-0.8537,0.0,-20.522372895789516,-0.0129,False,False,False,False,False,True,False,False,False,False,False,0.0442508935414319,25.835051546392,0.052913111294614,0.9359,3.32802124834,1.0,0.30203949498219,1.0,8.5434,0.0062207541976328,0.2395,0.1197
0.0593,0.0621,19.693246342545034,0.0273,25.271770428826017,0.1521,0.1158,0.0,19.60547073191963,0.1535,-7.6592,0.0,-21.878888380646163,22.40947958836778,-0.5325,17.974393656948944,-20.686601853612164,0.0268,False,False,False,False,False,True,False,False,False,False,False,0.043958054866017,15.066225165563,0.04818989743962,0.9294,3.7728026533997,1.0,0.30678733031674,1.0,8.6323,0.0524520123196899,0.2395,0.1123
0.0593,0.0862,-16.588099342704055,0.0229,0.0,0.0889,0.0741,0.0,-20.339072865582214,0.0241,-0.7642,-0.0043,0.0,21.08163933821954,-0.6074,-16.705882371415992,-19.970368654103833,0.0981,False,False,False,True,False,False,False,False,False,False,False,3.2976315294244,1.2150231399074,0.7829999999999999,2.2492,1.04950799508,0.2201170696711299,0.015546787106031,1.0,13.4929,0.13974783404945,0.106,0.2751
0.0593,-0.0348,-19.046619180166456,0.0753,0.0,-0.11407500000000001,0.0711,-18.119575664681957,-21.07321823582904,0.0579,-0.2271,0.2638,18.459901466721032,-19.913584842377706,-0.3566,13.815511557963774,-19.687628350256592,-0.0078,False,False,False,False,True,False,False,False,False,False,False,0.92352397813871,1.7461283185841,2.322,1.083,1.2949138638228002,0.12444259220671,0.069014377995416,1.0,14.0635,1.5081216159933002,0.1088,0.1739
0.0,0.4591,-18.266899147576265,0.0784,21.138857216036634,0.0,0.0223,-20.681922956894464,21.892911488329254,0.0368,-0.0262,0.0,-22.845975358994465,22.38629624973008,0.019,-19.86557827506767,20.505290053164615,0.6624,False,False,True,False,False,False,False,False,False,False,False,0.34898567053954,6.4094660688813,0.2992,0.3432,6.4094660688813,0.57227909504287,0.25609951012123,1.0,44.799,1.5478241661144,0.0771,0.1752
-0.044475,-0.1418,20.93757044040052,0.4183,0.0,0.0,0.0907,-14.508658238524095,-20.571279481112676,0.0404,-0.5262,-0.20265,17.858561843342684,0.0,-0.3387,0.0,17.958645300228824,0.062,False,False,False,False,True,False,False,False,False,False,False,0.3087097228085,1.1747184889212,1.594,0.4534,1.1067761806982,0.78471589182619,0.16651473716196,1.0,11.0308,1.3870087336245,0.0613,0.0904
0.0,0.184,0.0,0.0418,0.0,0.0962,0.0671,-18.258161826219297,-23.234327444292443,0.0924,-0.0779,0.0162,23.44974517358244,-22.555847300854722,0.0342,15.424948670398354,18.197537205138154,0.0459,False,False,False,False,False,False,True,False,False,False,False,0.34749901845308,9.0909090909091,3.379,1.2775,2.1566110397946,0.78067519320287,0.2465313869932699,1.0,14.8929,3.150966525224,0.1866,0.2551
0.0,-0.0136,-18.234351177809064,0.0596,0.0,0.0,0.1677,-19.51595413469944,23.161604851005382,0.1376,-2.3145,-0.0794,-22.569355650877366,23.179773012298448,-1.6551,-16.012735246411598,-22.924814385873315,0.0084,False,False,True,False,False,False,False,False,False,False,False,0.6468269852510999,1.7413537267435,0.916,2.7007,1.3865309461056,0.0958524029405159,0.054498840522547,1.0,5.9626,1.0371487286744,0.1063,0.2062
-0.044475,-0.0924,-21.83610970818987,0.0992,0.0,0.0,0.1736,0.0,20.617905322399697,0.1349,-0.9106,0.0927,0.0,-21.458034692676794,-0.4635,19.492264363657213,-20.220739017648008,-0.0713,True,False,False,False,False,False,False,False,False,False,False,0.44125450066326,2.090367965368,3.22,1.1371,1.8697967086157,0.27823706248658,0.13968219884046,1.0,5.7598,1.5157705016521,0.0735,0.2656
0.0,0.2225,-17.034386422832473,0.0507,0.0,0.0,0.0044,-16.300417291085605,19.213673264006914,0.0268,-0.0246,0.0,-21.182587618476997,-19.876967479223293,0.034,0.0,-16.300417291085605,0.2058,False,False,False,False,False,False,False,False,False,True,False,0.4794395924308599,5.127340823969999,0.952,0.1658,5.127340823969999,0.73690702087287,0.03415559772296,1.0,227.82,0.83858150392371,0.2459,0.0347
0.0593,0.1707,0.0,0.0175,0.0,0.1333,0.0511,-17.249497794707484,-21.426363348854576,0.0467,-0.011,-0.0652,-18.34811006187022,-21.291416527898242,0.0437,0.0,-20.214105494163377,-0.1141,False,False,False,False,False,False,False,False,False,True,False,0.41922861934041,13.664122137405,2.311,0.2345,4.5897435897436,0.6644,0.2417333333333299,1.0,19.5672,1.9909159727479,0.484,0.1591
0.0,0.1347,-18.537565607484012,0.0186,0.0,0.0,-0.0016,-15.792504143918283,20.061142406427035,0.0101,-0.0021,0.0,-20.409461531850983,20.26493462085918,0.0093,0.0,-15.616064740081146,0.4897,False,False,False,False,False,False,False,False,False,True,False,1.0052282474094,4.821332287633,2.073,0.9359,4.821332287633,0.3952789677449099,-0.0116588648820239,1.0,0.0,1.5991089214866998,-0.0278,-0.0343
0.0091,0.0593,-18.855542835384856,0.0379,0.0,0.0192,0.1436,-15.594522623174674,-20.626949852590233,0.0887,0.0564,0.2702,17.72753358339242,20.016267167923612,-0.1778,18.6056404926557,-19.53297566698331,0.2519,True,False,False,False,False,False,False,False,False,False,False,1.3987977961437,2.5174532200702004,3.077,0.4382,1.6667283985858,0.1713551758050799,0.094177233994962,1.0,6.9637,1.3913173930086002,0.2114,0.2411
0.0,-0.0692,0.0,-0.0914,0.0,0.0,0.2727,0.0,-21.554869761088725,0.7951,-1.2507,0.0,0.0,-21.45899346552063,-1.0024,0.0,-17.399029524198163,-0.103,False,False,False,False,True,False,False,False,False,False,False,0.6662066586165301,1.1115809914988501,1.13,0.9814,0.9103737475884199,0.45546349041947,0.13904712584153,1.0,3.6667,1.0780141843972,0.1127,0.2273
0.0593,0.1298,-20.047958576479434,0.0157,0.0,0.1521,0.0403,16.380459992348886,-22.006142239145053,0.0473,-0.1976,0.0894,18.705859693704824,20.427551594141452,-0.1936,0.0,16.213405921671733,0.0048,False,False,True,False,False,False,False,False,False,False,False,1.9443767532799,4.6985157699443,1.056,2.8938,2.1407438715131,0.3269356883662,0.050233900231714,1.0,24.8166,0.057043650793651,0.1689999999999999,0.5869
0.0,-0.0641,0.0,0.0086,0.0,0.0,0.461,0.0,-21.94046172991548,0.0387,-1.2745,0.0056,17.13281899186787,-19.431852476273832,-1.4144,0.0,-17.357889193143418,-0.0263,False,False,False,True,False,False,False,False,False,False,False,2.3949476974194,1.4328891375572,1.367,2.1184,1.4328891375572,0.22203131148692,0.043823280335592,1.0,2.1691,0.6687039648505401,0.3491,0.5893
-0.044475,-0.1201,21.764249013130993,0.2125,0.0,-0.0492,0.141,-18.594634059479166,-22.088336561870037,0.1427,-1.9628,0.2702,20.814933026384644,-21.921723460885897,-1.4563,19.20913810886209,0.0,-0.0136,False,True,False,False,False,False,False,False,False,False,False,0.64430577223089,1.3024339720352,0.7020000000000001,2.1406,1.0311603116031,0.76711424169051,0.015628439357253,1.0,7.0909,0.56089816284872,0.0393,0.0387
