5Y Dividend per Share Growth (per Share),5Y Revenue Growth (per Share),Acquisitions and disposals,Capex to Revenue,Deposit Liabilities,Dividends per Share Growth,Earnings Yield,Effect of forex changes on cash,Financing Cash Flow,Free Cash Flow Yield,Graham Net-Net,Inventory Growth,Investment purchases and sales,Issuance (repayment) of debt,Net Cash/Marketcap,Net Income - Non-Controlling int,Other comprehensive income,SG&A Expenses Growth,Sector_Basic Materials,Sector_Communication Services,Sector_Consumer Cyclical,Sector_Consumer Defensive,Sector_Energy,Sector_Financial Services,Sector_Healthcare,Sector_Industrials,Sector_Real Estate,Sector_Technology,Sector_Utilities,assetTurnover,capitalExpenditureCoverageRatios,currentRatio,debtEquityRatio,dividendpaidAndCapexCoverageRatios,grossProfitMargin,netProfitMargin,operatingProfitMargin,priceEarningsRatio,quickRatio,returnOnAssets,returnOnEquity
0.0,0.0399,-18.42730329464643,0.0648,0.0,0.0,0.0213,18.907975876450905,-22.080463838218115,0.068,-0.027,-0.023,18.26406050321254,-20.460656904768427,0.0205,18.86920033345416,0.0,0.0085,False,False,False,True,False,False,False,False,False,False,False,0.55150549383491,6.5263565141697,0.2603,0.0555,1.6980078010317998,0.62333896319988,0.15307113047581,1.0,46.8794,0.5337051431758401,1.2918,0.1594
0.0,0.4097,-18.343162358328648,0.0676,0.0,0.0,0.0167,-15.04339547524802,19.001968564817545,0.0369,0.0164,0.2128,-19.678411356106228,19.176802728368536,0.1124,-15.29484001284176,17.838522603147748,0.6595,False,False,False,True,False,False,False,False,False,False,False,0.57034097320841,5.3721935593605,1.306,0.6987,5.3721935593605,0.4992551049755499,0.1120506183491499,1.0,60.0488,1.0579936476724,0.3262,0.1814
0.0,0.1377,-19.640058297376154,0.0446,0.0,0.0,-0.0324,17.023759330685856,20.270236030698328,0.054,-0.9067,0.0155,18.429401302288753,19.151613000539765,-1.0527,14.73451621313671,-19.866195222147155,-0.0746,False,False,False,True,False,False,False,False,False,False,False,0.6260234144400101,2.2378917378916,0.3896,1.8892,2.2378917378916,0.20176873006735,-0.03476359834853,1.0,0.0,0.6765919969880999,-0.0372,-0.0879
0.0,0.0399,0.0,0.0458,0.0,0.0,0.1166,17.858561843342684,-22.163337903983685,-0.0074,-0.4988,0.0283,21.550069402756474,-21.024110896664666,-0.3183,-16.012735246411598,-20.775858288014348,-0.1605,False,False,False,True,False,False,False,False,False,False,False,0.2171335309596,0.41959798994975,0.7090000000000001,0.4783,0.1227339539441499,0.34641049240681,0.41958122411413,1.0,8.5768,0.28589718337601,2.6633,0.1661
0.0,0.0074,21.110295383577963,0.0425,0.0,0.0,0.1786,17.713434659296894,-21.50981228222032,0.0361,-0.5306,-0.1596,0.0,-21.060023747758866,-0.6491,0.0,-20.452899643570305,0.0364,False,False,False,True,False,False,False,False,False,False,False,0.28827088771861,2.3786312161497003,2.185,0.7459,1.1574029707714,0.34160385259631,0.2877721943048599,1.0,5.6,0.48189579640157,0.4048,0.1943
0.0,0.0095,0.0,0.0426,0.0,0.0,0.0541,17.399029524198163,-21.607446515315385,0.0513,-0.2163,0.0661,-17.249497794707484,-19.030446321008043,-0.1626,17.529082649058825,-21.79450692916097,-0.0297,False,False,False,True,False,False,False,False,False,False,False,1.2110091743118998,3.745524296675201,0.89,11.8045,1.3680523120036998,0.35900370612601,0.12415522127752,1.0,18.4891,0.50034141345169,0.3355,3.6216
0.0,-0.033,0.0,0.0579,0.0,0.0,0.0551,16.213405921671733,-20.626754937666888,0.0593,-0.2611,-0.0404,0.0,-17.341871111992198,-0.2009,0.0,-17.78580249038432,-0.213,False,False,False,True,False,False,False,False,False,False,False,0.7555009060315799,3.810650887574,0.7929999999999999,2.16,1.6992084432718,0.41836559876649,0.15196162412198,1.0,18.1546,0.38580375782881,0.4528,0.5418
0.0,0.0341,0.0,0.0214,0.0,0.0,0.0738,0.0,-22.428922607302706,0.1095,-0.4023,-0.0339,17.147715103853763,-20.325768899975518,-0.2842,0.0,-20.27384884287646,-0.0305,False,False,False,True,False,False,False,False,False,False,False,1.8773476530149,3.6269153897402,0.944,1.164,1.9108459108459,0.30063610877887,0.038906519047687,1.0,13.556,0.19768631462973,0.1142,0.2496
0.0,0.0212,-19.754164873875506,0.0237,0.0,0.0,0.0531,13.858571005278668,-19.85283479148779,0.0513,-0.0006,-0.0656,0.0,0.0,0.0122,12.81584093453868,-19.32924168179562,-0.126,False,False,False,True,False,False,False,False,False,False,False,1.3141685641496,4.7527949910818,1.915,0.0506,1.834619247545,0.21850655559045,0.0923625028756419,1.0,18.8437,1.0040266033649,0.3899,0.1715
0.0,-0.0124,-20.19901719453747,0.039,0.0,0.0,0.0531,17.78580249038432,-20.219084757554718,-0.0042,-0.4736,-0.017,20.93514619679097,20.12724536893207,-0.3549,0.0,-21.09964536484582,-0.0116,False,False,False,True,False,False,False,False,False,False,False,0.78612928872852,0.80439121756487,0.6709999999999999,3.9555,0.3257881972514099,0.36556713863389,0.0975571806441569,1.0,18.8283,0.36930561698364,0.5623,0.5758
0.0,0.0399,0.0,0.0328,0.0,0.0,0.0351,0.0,-17.312018149733785,0.0369,-0.0929,0.0179,0.0,-19.76875389484946,-0.1409,0.0,-13.815511557963774,0.07,False,False,False,True,False,False,False,False,False,False,False,1.1830012185245,2.4544059595150998,1.574,0.47835,1.4452068746886,0.3523401288949,0.038368870340787,1.0,18.7778,0.8603698200376,0.09745000000000001,0.0988
0.0,-0.1054,18.911099564064394,0.0292,0.0,0.0,0.0384,-12.206077645517674,-21.173768044166604,0.0574,-0.2444,-0.1113,0.0,-20.772246460120233,-0.1675,15.978833698567334,-19.17633313456075,-0.272,False,False,False,True,False,False,False,False,False,False,False,0.7752245872250201,5.1122761031018005,1.17,0.7508,1.8173629445566,0.29945444556593,0.081679847704711,1.0,26.027,0.47358326068003,0.332,0.1602
0.0,0.0117,19.143386731608224,0.0439,0.0,0.0,0.0288,17.665658180950928,-22.15501146120911,0.0431,-0.2251,0.0823,-21.33791078989223,21.441105630584534,-0.1178,17.747336210296442,-23.2925902254489,-0.0129,False,False,False,True,False,False,False,False,False,False,False,0.7960127311914201,3.5962710648978,1.513,3.5565,1.3813524307947,0.54669815033451,0.0764580873671779,1.0,34.7235,1.2942151985172,0.1749,0.4397
0.0,0.0518,0.0,0.0194,0.0,0.0,0.0384,17.034386422832473,-21.892025885827355,0.0605,-0.1139,0.0964,18.478949661510303,21.02040306891189,-0.0114,17.370858648025116,-20.737168743101595,0.0731,False,False,False,True,False,False,False,False,False,False,False,3.549811538779,2.6882494004796,0.99,0.6099,1.0499531689042,0.13286572369696,0.020763417942259,1.0,26.0458,0.41217490711632,0.149,0.2486
0.0,-0.0076,-20.410334331608606,0.0565,0.0,0.0,-0.0352,16.034714150714915,20.204408043163262,0.0232,-0.6487,0.2128,0.0,20.757280716500247,-0.4682,16.980985648299452,15.29711532616119,0.9927,False,False,False,True,False,False,False,False,False,False,False,0.33928650623997,1.7522553782096002,0.942,0.7663,0.94111069698099,0.6041593140138299,-0.055187378272747,1.0,0.0,0.53659690819224,-0.2994,-0.0453
0.0,0.0849,0.0,0.0272,0.0,0.0,0.0231,15.604767064058574,-19.555737462771802,0.0253,0.0337,0.2128,-19.899166793341557,-14.764462459224632,0.034,0.0,-16.628461228919466,0.096,False,False,False,True,False,False,False,False,False,False,False,0.70320111909551,10.769921057223,3.723,0.0,10.769921057223,0.63450918583753,0.24359365933076,1.0,43.2483,2.9464228670958,0.4673,0.2107
0.0,0.0518,0.0,0.026,0.0,0.0,0.0406,-15.64006001130563,-20.50771836349437,0.0592,-0.4876,0.0069999999999999,17.5192786492025,18.951309000896888,-0.3569,0.0,-18.781148493103295,-0.0865,False,False,False,True,False,False,False,False,False,False,False,0.47266251910203,5.5184992183429005,0.8959999999999999,0.7881,1.9935993975904,0.38354774562721,0.080123912719992,1.0,24.636,0.33040488922842,0.4152,0.0865
0.0,-0.0054,17.599700214609808,0.0358,0.0,0.0,0.0306,18.28141868811311,-21.61935386191121,0.0379,-0.1181,0.0427,17.599700214609808,-17.182806422433504,-0.0764,18.826145858727198,-22.07263684422111,0.05,False,False,False,True,False,False,False,False,False,False,False,1.2191543073525,5.522603978300201,1.361,-109.6167,1.4668587896254,0.6004917820629,0.13096932832924,1.0,32.6696,0.88468309859155,0.3817,-33.7333
0.0,-0.044,-19.421312627936743,0.0172,0.0,0.0,0.0698,0.0,-20.75088100495215,-0.3129,-0.0765,0.0387,22.877814851229008,19.760931169188652,-0.0831,15.76142084987672,-21.216131135946284,-0.0015,False,False,False,True,False,False,False,False,False,False,False,1.5221079498536,-5.687321258341299,1.585,0.409,-3.353569421023,0.057835207470244,0.026221476951404,1.0,14.3179,0.60278440731901,0.0912,0.0871
0.0,0.1249,0.0,0.0251,0.0,0.0,0.0608,0.0,-20.7471161446537,0.0522,-0.1281,0.0601,0.0,19.280875090305386,-0.1496,0.0,-15.422946668128484,0.0809,False,False,False,True,False,False,False,False,False,False,False,1.8836563288566,2.9132984593492,1.402,0.594,1.9289712055822,0.30848965356077,0.056904346911696,1.0,16.436,0.071646576851882,0.3586,0.2314
0.0,0.1872,0.0,0.049,0.0,0.0,0.0884,17.073607134447293,-21.126328061106534,0.0816,-0.9141,-0.002,0.0,-20.81566268712412,-0.6697,16.915602891887552,-20.57244294837462,0.9108,False,False,False,True,False,False,False,False,False,False,False,0.36376620413993,3.4618809126322003,0.644,0.8717,2.0910924369748,0.43317155633112,0.14229105318646,1.0,11.3122,0.38849174830112,0.452,0.1206
0.0,0.0716,-21.79546501749516,0.012,0.0,0.0,0.0416,-16.91126919082607,-21.243598327507343,0.0579999999999999,-0.2714,0.1351,0.0,20.408376995426522,-0.2708,0.0,-20.956547425060283,0.1826,False,False,False,True,False,False,False,False,False,False,False,3.1183316339705,3.3690835311463,1.318,3.4410000000000003,1.6400136633096,0.19066804820468,0.0206335470180589,1.0,24.0667,0.80085077050325,0.1809,0.4797
0.0,0.0399,0.0,0.0194,0.0,0.0,0.0559,-16.9788508728072,-19.486343136405335,0.1131,-0.7376,0.0769,0.0,-13.487407959281947,-0.4808,0.0,18.419479552618828,0.0,False,False,False,True,False,False,False,False,False,False,False,0.4251906903970199,5.1000000000024,1.2809,0.7548,5.1000000000024,0.30634774609018,0.069763876111628,1.0,17.8983,0.52799544094593,0.4078,0.0737
0.0,0.0764,-20.95437755870345,0.0119,0.0,0.0,0.0601,16.46168542627038,20.365018229878178,0.0515,-0.2264,0.2128,0.0,20.958733138739653,-0.1696,0.0,-17.410079360079497,0.1506,False,False,False,True,False,False,False,False,False,False,False,0.62781804881293,15.144444444444,1.07,1.0705,2.8950722175021,0.45802658757481,0.19686457285101,1.0,16.6431,0.66823529411765,1.1048,0.3352
0.0,-0.0484,-20.020068322553165,0.0141,0.0,0.0,0.0132,14.914123179965662,-19.00846741441004,-0.2741,-0.1162,0.0631,21.814517771544025,18.26985786584569,-0.4056,16.454567959008102,-22.50329005012468,0.1192,False,False,False,True,False,False,False,False,False,False,False,2.4266864501086,-3.0572755417957,1.6740000000000002,0.6707,-2.2116461366181,0.038542167096126,0.003493907498799,1.0,75.5444,0.38889782783588,0.0168,0.0224
0.0,0.1367,-20.354667232147495,0.0033,0.0,0.0,0.0236,-12.921472880009725,20.14515481349061,0.0496,-0.9365,0.2128,0.0,20.16026934260744,-0.7316,0.0,-17.087054769347343,0.1869,False,False,False,True,False,False,False,False,False,False,False,0.2255130456302999,51.408022130014,2.064,2.667,51.408022130014,0.56717910346235,0.0786737863637389,1.0,42.4122,1.1023893734299,0.3112,0.0844
0.0,0.0819,0.0,0.0163,0.0,0.0,0.0694,0.0,-19.254476434639678,0.105,0.0172,0.0102,0.0,17.493986103624273,-0.0255,0.0,0.0,0.0131,False,False,False,True,False,False,False,False,False,False,False,3.2306850688589,3.6817908192774,1.465,0.1635,2.5321259548491,0.4042011977292999,0.029423979037331,1.0,14.4095,0.075396959895077,0.1816,0.2349
0.0,0.2311,-20.130506832226708,0.1239,0.0,0.0,0.0489,-15.444751293772967,-18.719302763860878,0.0253,-0.2726,0.0559,0.0,20.886064728101264,-0.291,15.226497775576945,-19.806474982531824,0.1828,False,False,False,True,False,False,False,False,False,False,False,0.39355674536619,1.869076482257,1.197,1.3406,1.3873210633947,0.4806654737676,0.20879376050047,1.0,20.4652,0.33896797153025,0.3423,0.2218
0.0,0.0399,-19.019517250535575,0.0081,0.0,0.0,0.0624,0.0,-19.81939762753995,0.0768,-0.4818,-0.0123,16.906553056777135,-18.627694921466773,-0.5269,0.0,-18.36938746009113,0.0139999999999999,False,False,False,True,False,False,False,False,False,False,False,2.672015049242,3.8214285714286,1.4069999999999998,1.4217,3.8214285714286,0.17468008448254,0.018387377313952,1.0,16.02,0.75786320519221,0.1697,0.1614
0.0,0.1809,0.0,0.0426,0.0,0.0,0.047,0.0,-18.459507158226213,0.0335,-0.1905,0.1227,0.0,18.301987305254865,-0.1398,0.0,-13.572165574841936,0.162,False,False,False,True,False,False,False,False,False,False,False,2.9492938493415,1.5587933170186,0.999,0.7419,1.5587933170186,0.3359400524630999,0.033966383484843,1.0,21.2906,0.15138431971813,0.2223,0.2435
0.0,-0.1187,16.906553056777135,0.016,0.0,0.0,0.0,17.344807971579257,0.0,0.1785,-1.7843,0.0201,0.0,15.816990693309524,-1.0596,-14.508658238524095,-20.646600753090606,0.03,False,False,False,True,False,False,False,False,False,False,False,1.5456340084913,2.8730853391685,1.432,-2.6178,2.8730853391685,0.61451116243264,0.0038491147036182,1.0,0.0,0.8583611182354499,0.016,-0.0303
0.0,0.2341,0.0,0.043,0.0,0.0,-0.0898,0.0,-15.807486210288474,0.0677,-0.8984,-0.0722,-15.524069742392772,-15.894952224644102,-0.462,0.0,-17.655435898447195,-0.0658,False,False,False,True,False,False,False,False,False,False,False,0.51764458527121,2.3668815245569,1.445,0.966,2.3668815245569,0.43131310619436,-0.077757908832437,1.0,0.0,0.8445936745805099,-0.2757,-0.1298
0.0,0.2249,-21.373087893290123,0.0364,0.0,0.0,0.0058,17.3210679849807,21.442616683490062,0.0336,-1.1071,0.1399,0.0,21.587842133555117,-0.9651,0.0,-17.50439003707821,0.033,False,False,False,True,False,False,False,False,False,False,False,0.44000067358211,2.030987394958,3.714,2.5796,2.030987394958,0.30121703853955,0.0092426040032148,1.0,173.2353,2.8544860874503,0.0134,0.0174
0.0,0.0521,-21.23668808715811,0.0416,0.0,0.0,0.0354,15.607270193858982,20.261230378937153,0.0368,-0.0624,0.1701,-17.529082649058825,21.02040306891189,-0.0519,15.76142084987672,-19.997595466747022,0.0166,False,False,False,True,False,False,False,False,False,False,False,1.0221300138313,3.6382113821138,1.758,0.8148,1.8302658486708,0.79414749661705,0.10563261163735,1.0,28.2294,1.1108749557209,0.3276,0.2849
0.0,0.0399,13.232596106251497,0.0328,0.0,0.0,0.0069999999999999,13.375904913815596,16.202795285596963,0.0571,0.162,0.0,-13.882254426939927,0.0,0.2729,-10.768827188308325,13.752541182992674,0.5974,False,False,False,True,False,False,False,False,False,False,False,0.68615386693524,17.93709653165,0.3294,0.0,17.93709653165,0.5799505876328299,0.0869441108733099,1.0,141.9149,2.2163085585035,0.0161,9.5286
0.0,0.0399,0.0,0.0907,0.0,0.0,0.0481,13.910821646859095,-18.77133762260779,0.0237,-0.3373,0.0521,0.0,20.463847231063667,-0.3511,16.40327466837995,-16.04552506565036,-0.086,False,False,False,True,False,False,False,False,False,False,False,1.2745413582234,1.5549756437022,1.545,-3.7468,1.4196315120712,0.2458333333333299,0.10318813131313,1.0,20.7973,0.43626215340295,0.2077,-0.5051
0.0,0.0482,0.0,0.0077,0.0,0.0,0.0373,0.0,-19.388709675029244,0.066,-0.2227,0.0116,-13.445896549926763,-18.749516763022207,-0.2042,0.0,-18.25296008535997,0.0277,False,False,False,True,False,False,False,False,False,False,False,1.474112727486,9.8908770412745,1.287,0.6654,1.7386187583675,0.48747517364738,0.03828875876016,1.0,26.8333,0.72389459602844,0.1776,0.12
0.0,0.0592,-20.30550545226265,0.0311,0.0,0.0,0.0924,16.610594419141176,19.960543474675536,0.0621,-0.25,0.2128,0.0,20.00915852147675,-0.2789,16.976248708496968,-17.254003756483165,0.2531,False,False,False,True,False,False,False,False,False,False,False,1.7232297461917,2.3891716383867,1.732,1.4535,2.3891716383867,0.13666722914287,0.064504814000698,1.0,10.8172,0.79720596506906,0.2186,0.3762
0.0,0.258,0.0,0.0273,0.0,0.0,0.0505,13.910821646859095,-20.782006332911962,0.0624,-0.3588,-0.0068,18.22222981742365,-20.800041676674557,-0.3069,0.0,-17.442514634955867,0.3002,False,False,False,True,False,False,False,False,False,False,False,1.3195597900851002,2.9584512022631,1.87,1.173,2.9584512022631,0.30863643383914,0.043254565813352,1.0,19.8026,0.4133149722209001,0.1811,0.1663
0.0,0.0898,15.939088714735107,0.0129,0.0,0.0,-0.6229,13.706812255867513,-18.940105296730348,0.78,-3.986,-0.1596,0.0,-18.938599160289172,-5.1055,0.0,-15.578699241701448,0.0457,False,False,False,True,False,False,False,False,False,False,False,1.6324663779813,6.864489618030701,2.782,-6.9762,6.864489618030701,0.33229932582603,-0.060566022373579,1.0,0.0,0.7137840276451801,-0.2268,0.8082
0.0,0.0399,-23.847593353918327,0.0451,0.0,0.0,0.3689,-20.085323212626186,23.716223995980112,0.0369,-0.0929,0.108,-16.41920081774124,24.025588133551693,-0.1409,19.258279211578422,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,0.13869865441604,6.929784824462299,1.2095,0.8139,1.4073137074517,0.7427417705990601,1.9160192189736,1.0,2.7108,0.5232297340595901,10.2163,0.6169
0.0,-0.031,-16.888018716625186,0.0131,0.0,0.0,0.0586,0.0,-16.23863054123168,0.0401,-0.7831,-0.0226,-16.213405921671733,16.906143882186132,-0.8481,0.0,-18.17746204096058,-0.0214,False,False,False,True,False,False,False,False,False,False,False,3.113241758922,1.4141908389491,1.517,1.3922,1.071577108942,0.23323427442503,0.0079009368154688,1.0,17.0735,1.0299660068879002,0.0427,0.0939
0.0,0.0905,0.0,0.0216,0.0,0.0,0.0391,17.154832571369333,-18.260512003536633,0.0822,-0.2272,-0.0811,0.0,20.444741703600574,-0.1641,0.0,-18.923877346599813,-0.1059,False,False,False,True,False,False,False,False,False,False,False,1.5293772235847,6.186387434555,2.051,-6.7765,6.186387434555,0.8083429319963,0.0483095060640959,1.0,25.6,1.5131230701367,0.1607,-0.6391
0.0,0.0399,0.0,0.0455,0.0,0.0,0.1479,0.0,-16.792569617195078,0.0646,-0.6113,0.1448,0.0,-15.453341739300818,-0.4346,17.34805781697587,14.091626752769644,0.0506,False,False,False,True,False,False,False,False,False,False,False,0.2616709509401499,4.6377571258571,2.182,1.2679,4.6377571258571,0.4211582760877499,0.2884571779002,1.0,6.7611,1.8514755457525,0.6883,0.2841
0.0,0.0723,22.728522480571495,0.0731,0.0,0.0,0.0361,-19.580701663883914,-23.767978732769635,0.0933,-0.852,0.0591,22.23839307012905,-23.023949122751052,-0.6579999999999999,21.587842133555117,0.0,0.193,False,False,False,True,False,False,False,False,False,False,False,0.22932969292151,3.7415130940834,0.662,1.605,1.1515784760057,0.62111118985189,0.14116646587768,1.0,27.6897,0.52956284002099,0.5336,0.1098
0.0,-0.3313,-16.51895021348355,0.0753,0.0,0.0,-0.0121,0.0,18.71494610641909,0.018,0.0964,0.0,-18.4415024694386,0.0,0.1159999999999999,0.0,-12.549665896013254,0.0579,False,False,False,True,False,False,False,False,False,False,False,0.5707068220974201,2.6850356789416003,4.44,0.0,2.6850356789416003,0.68566959139987,-0.079520594669615,1.0,0.0,4.248278804569201,-0.0902,-0.0519
0.0,0.0895,0.0,0.2116,0.0,0.0,0.0105,-15.936214117339967,18.066773409504027,0.0479,-0.3118,-0.0254,0.0,18.93562189331311,-0.942,14.390437669882832,-20.130152210745873,0.1619,False,False,False,True,False,False,False,False,False,False,False,0.5672507688033901,1.2009938001459,2.441,1.2138,1.2009938001459,0.1783700430142999,0.0141430680963329,1.0,94.8624,1.5630187530098,0.0107,0.0196
0.0,0.0086,-17.053129664906862,0.0572,0.0,0.0,0.0408,0.0,-15.098109960060947,0.0069,-0.3387,-0.0163,0.0,18.264038641440795,-0.1939999999999999,0.0,0.0,0.1125,False,False,False,True,False,False,False,False,False,False,False,2.4855408857052,1.0699379385536,0.821,0.7758,0.98554322868608,0.22395810506159,0.023643901016534,1.0,24.5374,0.28069062984056,0.0728,0.1491
0.0,0.0216,0.0,0.0606,0.0,0.0,0.0308,0.0,-17.333987174322345,0.0094,0.0477,0.1812,16.94367366249693,-16.241463153302483,-0.0162,0.0,-12.647551406590285,0.2403,False,False,False,True,False,False,False,False,False,False,False,1.4457241769582,1.5896936594633002,3.241,0.1455,0.8708468843502,0.21878381801018,0.12037196933066,1.0,32.459,0.9002164502164499,0.2132,0.2479
0.0,0.1858,-14.815407241610744,0.0572,0.0,0.0,0.0243,-16.974466555090338,15.382458627458536,0.0364,0.0778,0.1626,-20.155434142441553,0.0,0.1727,14.665234473099359,17.48319193709764,0.1777,False,False,False,True,False,False,False,False,False,False,False,0.61522116910925,6.0497430267466,1.934,0.0,6.0497430267466,0.5834497076702599,0.15251771455436,1.0,41.1897,1.6478068581777,0.1952,0.1633
0.0,0.0279999999999999,-21.848520056885512,0.0279,0.0,0.0,0.0696,15.201805169084134,21.14853357300435,0.06,-0.441,0.1856,-16.705882371415992,21.739582883249618,-0.3876,15.201805169084134,16.588099342704055,0.1486,False,False,False,True,False,False,False,False,False,False,False,1.3632152782726,2.4312441534144,1.5519999999999998,0.9679,1.8724783861671,0.13230527966545,0.0463669628855199,1.0,14.3704,0.49429563492063,0.2276,0.1683
0.0,0.0403,-22.188232736948688,0.0375,0.0,0.0,0.0369,15.501909696719672,22.04662039855867,0.0474,-0.4629999999999999,0.0489,0.0,21.997119119000303,-0.3616,0.0,-19.448512854137245,0.0594,False,False,False,True,False,False,False,False,False,False,False,0.4654528298253401,4.4969663541092,0.83,1.9554,1.9462878968728,0.41583748784676,0.091744068182288,1.0,27.1034,0.3809890617778499,0.9263,0.1725
0.0,-0.0727,-17.385043282614657,0.0525,0.0,0.0,-0.0006,15.656060350091908,-17.66352825473847,0.069,-0.9832,0.0241,0.0,20.27822795527897,-0.9493,15.955576839107596,-18.36305164170895,0.294,False,False,False,True,False,False,False,False,False,False,False,0.55451858004935,2.3400503778337995,1.001,2.6,1.8275409836066,0.4968498039388499,-0.0006168216063797,1.0,0.0,0.40379258624384,-0.0024,-0.0016
