5Y Dividend per Share Growth (per Share),5Y Revenue Growth (per Share),Acquisitions and disposals,Capex to Revenue,Deposit Liabilities,Dividends per Share Growth,Earnings Yield,Effect of forex changes on cash,Financing Cash Flow,Free Cash Flow Yield,Graham Net-Net,Inventory Growth,Investment purchases and sales,Issuance (repayment) of debt,Net Cash/Marketcap,Net Income - Non-Controlling int,Other comprehensive income,SG&A Expenses Growth,Sector_Basic Materials,Sector_Communication Services,Sector_Consumer Cyclical,Sector_Consumer Defensive,Sector_Energy,Sector_Financial Services,Sector_Healthcare,Sector_Industrials,Sector_Real Estate,Sector_Technology,Sector_Utilities,assetTurnover,capitalExpenditureCoverageRatios,currentRatio,debtEquityRatio,dividendpaidAndCapexCoverageRatios,grossProfitMargin,netProfitMargin,operatingProfitMargin,priceEarningsRatio,quickRatio,returnOnAssets,returnOnEquity
0.0,0.06395,-15.206301241484262,0.114,0.0,0.1496,0.0465,17.45018720488394,-22.319762694868263,0.068,-0.027,0.0666,-18.8874402947223,-19.503904235852765,0.0205,18.528104478551626,0.0,-0.0076,False,False,False,True,False,False,False,False,False,False,False,0.52783557170243,4.3262537144964,0.3567,0.0645,1.1451157572543,0.66348037542214,0.31684777756186,1.0,21.515,0.61691286976285,0.9411,0.2858
0.0,0.4521,-17.318844343416806,0.0344,0.0,0.1496,0.0329,13.450802002235074,0.0,0.04325,0.0164,-0.140475,17.07310520082668,0.0,0.1124,0.0,15.875567042653314,0.346,False,False,False,True,False,False,False,False,False,False,False,0.73408819020285,9.4095701760376,1.801,0.0,9.4095701760376,0.51721748664495,0.19307645046696,1.0,30.41,1.6206657071588,0.2855,0.2331
0.0,0.1412,-11.986496378883338,0.0,0.0,0.0279,0.0411,11.811910289232632,-12.270604119299163,0.054,-0.9067,-0.140475,-5.240466830894093,9.990513471503355,-1.0527,-11.226632653714734,-19.266421686727092,-0.1036,False,False,False,True,False,False,False,False,False,False,False,0.80343011935065,3.6565538415909,0.6864,0.7891,2.3887482686942003,0.29335879862653,0.076706151660992,1.0,24.328000000000003,1.0353324764085,0.0714,0.1427
0.0,0.06395,0.0,0.0365,0.0,0.0,-0.0099,-18.6983124881264,-21.322102338584564,0.0142,-0.2771,0.0097,0.0,-20.821299578124396,-0.1299,16.52356082573315,-20.168139956026,0.0479,False,False,False,True,False,False,False,False,False,False,False,0.29865193732739,5.3634085213033,1.59,1.8769,5.3634085213033,0.30003662332906,0.060153817982055,1.0,0.0,1.0184346701164,0.1569,0.0923
0.0,0.0121,-20.18421219343825,0.0283,0.0,0.1,0.036,-17.151280169891162,18.594634059479166,0.0457,-0.2341,0.0352,0.0,20.202221514669873,-0.221,0.0,-20.49309767195405,0.0579,False,False,False,True,False,False,False,False,False,False,False,0.87244641469768,3.9166151945645,1.214,1.3406,1.8411730545877,0.38473895582329,0.065968220708923,1.0,27.8029,0.76649369903632,0.3924,0.2041
0.0,0.0285,0.0,0.0527,0.0,0.1496,0.0352,-19.91806915481498,-21.36142870970186,0.042,-0.2084,-0.140475,19.186148590743098,21.341150533544894,-0.1433,18.049617077054286,-21.920818073771358,0.0027,False,False,False,True,False,False,False,False,False,False,False,1.2703851603761,2.7382098171319003,0.893,9.5418,1.239651416122,0.33882579598459,0.077367673899817,1.0,28.3882,0.48377770639255,0.228,2.0933
0.0,0.0409,19.067783991246507,0.0393,0.0,-0.11220000000000001,0.0654,-16.012735246411598,-20.64530429655778,0.0433,-0.3327,0.0984,0.0,-20.01804607717649,-0.2854,-16.213405921671733,-20.159390993848074,-0.0733,False,False,False,True,False,False,False,False,False,False,False,1.0191051398989002,2.7661538461538,0.703,2.4861,1.2555865921788,0.35933720367683,0.10474117077891,1.0,15.3007,0.30177316828371,0.606,0.5362
0.0,0.0589,-18.871756369682007,0.0255,0.0,0.1496,0.0559,17.073607134447293,-22.573922947579085,0.1343,-0.4782,0.0475,21.864937615394254,-22.194131099746297,-0.3398,0.0,-19.96611332854275,-0.0122,False,False,False,True,False,False,False,False,False,False,False,1.5998698179696,3.5903083700441,0.906,0.7746,2.3104181431609,0.29798397845088,0.02765190308506,1.0,17.8742,0.052437974485403,0.0782,0.1214
0.0,0.0773,-19.96381217546193,0.016,0.0,-0.0588,0.0434,-13.260386417460465,-19.250846982530167,0.0432,0.0209,0.0894,0.0,0.0,0.0061,15.024172650372893,-19.151605293660978,0.0376,False,False,False,True,False,False,False,False,False,False,False,1.7076441738325,5.017560949393,2.234,0.0693,2.1217610913357,0.1679841129312,0.064690901581064,1.0,23.0395,0.98848633904966,0.2765,0.1671
0.0,0.0036,-17.50188690692275,0.0356,0.0,0.1496,0.0293,-15.150511887854474,-20.756797321122228,0.1109,-0.941,-0.1127,0.0,-20.232732918081368,-0.8513,16.300417291085605,-18.715586668939483,-0.1389,False,False,False,True,False,False,False,False,False,False,False,0.61275912937705,3.7250059368321,1.601,1.7013,1.862945368171,0.2472842155057399,0.025603554594448,1.0,34.1115,0.4540190735694799,0.0579999999999999,0.0576
0.0,0.0975,18.560442695023177,0.0411,0.0,0.1308,0.0446,-20.11812953554068,-22.835174568884756,0.0536,-0.2231,-0.078,-21.555305016808138,-19.617628936362486,-0.1393,17.622173069956816,-23.090608177249464,0.0164,False,False,False,True,False,False,False,False,False,False,False,0.94573742359131,3.8287172011662,1.142,1.6439,1.6227988878591002,0.53154477153097,0.097671070587706,1.0,22.4432,0.84993367234137,0.3287,0.3705
0.0,0.093,0.0,0.0177,0.0,-0.11220000000000001,0.0386,-16.213405921671733,-20.482467351665747,0.0374,-0.0548,0.0712,-18.390221546776935,18.997294113874336,0.0417,17.216707972959764,-18.1462439114085,0.0787,False,False,False,True,False,False,False,False,False,False,False,3.4108527131783,1.998996487707,1.22,0.414,1.545983701979,0.12590553977273,0.018270596590909,1.0,25.919,0.58721898417985,0.1143,0.1673
0.0,0.06395,-17.90148688732258,0.0443,0.0,0.0,-0.0152,17.608750049924975,-15.555976908243359,0.0515,-0.4379999999999999,0.0151,0.0,19.0802711461541,-0.3163,17.3180604640072,-18.259337605294483,-0.0281,False,False,False,True,False,False,False,False,False,False,False,0.69042093287827,2.6625310173697,1.743,3.9032,1.9270833333333,0.59010018455049,-0.021399068459443,1.0,0.0,1.1912602516747,-0.0564,-0.1154
0.0,0.1832,0.0,0.0123,0.0,0.0,0.0266,-15.518074630603586,15.813470993387826,0.0312,0.0677,-0.140475,-19.834670524235136,-14.297319850324806,0.0634,0.0,-16.25376234969322,-0.0128,False,False,False,True,False,False,False,False,False,False,False,1.2712872155245,19.654309210526,4.647,0.0,19.654309210526,0.54356279669451,0.19602883238731,1.0,37.6216,4.0262793914246,0.3482,0.3189
0.0,0.1126,-18.43852067190388,0.0479,0.0,0.1078,0.0561,-16.388122864507256,-20.17074978786383,0.0586,-0.2485,-0.0153,16.118095750958314,19.10579575785537,-0.2058,0.0,-17.759032249831638,0.0153,False,False,False,True,False,False,False,False,False,False,False,0.61925785302753,3.1845238095238,1.7380000000000002,0.4407,1.6890292028414,0.36199336969308,0.10073788899583,1.0,17.8376,0.52257846014902,0.2945,0.1124
0.0,0.0422,-17.958645300228824,0.0438,0.0,0.0677,0.0344,-18.77133762260779,-21.497993004959607,0.0403,-0.1144,-0.0302,-17.858561843342684,19.89085659135181,-0.0802,18.884414766473814,-21.978026808389597,-0.0387,False,False,False,True,False,False,False,False,False,False,False,1.2836763503975,4.3566710700132,1.232,5.3694,1.4970494779846,0.58511315621925,0.1261793135382299,1.0,29.0714,0.6692853522554499,0.4363,1.9039
0.0,0.0293,-21.655429918370558,0.011,0.0,0.1496,0.0662,0.0,-21.997790297502856,0.1209,0.0496,-0.140475,-18.46947091764561,-21.25858893289827,0.0248,15.424948670398354,-20.939183343974683,0.0989,False,False,False,True,False,False,False,False,False,False,False,1.8456031093029,5.5290827740492,1.668,0.2883,3.2562582345191,0.058718488688563,0.027684388123299,1.0,15.1163,0.5893475195487801,0.1109,0.1145
0.0,0.1045,0.0,0.0143,0.0,0.0,0.0563,0.0,-20.209653000843705,0.0534,-0.1253,0.065,0.0,17.226328216017617,-0.1282,0.0,-16.10905500721434,0.0785,False,False,False,True,False,False,False,False,False,False,False,1.6106858379148998,4.8526870364592005,1.769,0.5218,4.8526870364592005,0.31053988458862,0.058564112191114,1.0,17.7666,0.27901439923707,0.2951,0.1898
0.0,0.064,-21.051201743265747,0.0605,0.0,0.1496,0.0373,-17.705287974894997,-20.5215167837099,0.0847,-0.3691,-0.037,21.047159292084093,-20.074900801070772,-0.208,15.150511887854474,-20.6161259625016,-0.025,False,False,False,True,False,False,False,False,False,False,False,0.29658586133146,5.1372157957718,0.6779999999999999,0.4032,2.4564180812512,0.39866869256928,0.12396594554181,1.0,26.8058,0.53606606735774,0.4894,0.0654
0.0,0.0509,-18.189227777371315,0.0107,0.0,0.0364,0.0425,13.372345140303285,-20.63537188987909,0.0455,-0.0545,0.0859,0.0,-19.010426605042305,-0.0993,0.0,-20.281131040612213,0.0404,False,False,False,True,False,False,False,False,False,False,False,3.5397847960062,3.0011398909565004,1.53,0.5189,1.2817900574687,0.17587302817104,0.020025770523076,1.0,23.5535,0.90602248816864,0.1479,0.1769
0.0,0.0639,-19.189399115995453,0.0214,0.0,0.1071,0.0388,-16.770420889081343,-19.541054527663565,0.0446,-0.1175,-0.0184,0.0,19.496024409092925,-0.0629,0.0,-17.36225027373553,-0.005,False,False,False,True,False,False,False,False,False,False,False,0.75646907689484,7.663829787233999,1.125,0.517,2.2701680672269,0.44059315866084,0.12551552644347,1.0,25.7549,0.8239257704628299,0.5678,0.1969
0.0,0.0471,-18.379858759848776,0.0143,0.0,0.1228,0.0352,-17.399029524198163,-20.7796461713277,0.0441,0.0257,-0.0418,18.26985786584569,-20.19732657706242,-0.2648,14.508658238524095,-22.12395607859646,0.0847,False,False,False,True,False,False,False,False,False,False,False,2.6670865994774,1.7123623011016005,1.503,0.6157,1.3934262948207,0.045852941691013,0.009009639439478,1.0,28.4094,0.40728400735294,0.0515,0.061
0.0,0.1444,-17.82674523157439,0.0046,0.0,0.0,0.0517,12.245298166364206,-17.53280741073927,0.0771,-0.7475,0.0895,0.0,-17.516812556768127,-0.6419,0.0,13.513054553109397,-0.0373,False,False,False,True,False,False,False,False,False,False,False,0.33267990708724,40.413618254256,2.1,1.6586,40.413618254256,0.56170350245488,0.1215555901510099,1.0,19.3262,1.1069608098817,0.7090000000000001,0.1289
0.0,0.0918,0.0,0.019,0.0,0.0,0.0848,-14.282384921160133,-18.32852160539897,0.0671,0.1884,-0.0033,0.0,-18.37242494748308,-0.0056,0.0,-16.41901480045586,0.0148,False,False,False,True,False,False,False,False,False,False,False,2.9459404150037,2.0336525644444,1.941,0.0854,2.0336525644444,0.3917004812913,0.0244489736582529,1.0,11.7982,0.1188490025924499,0.1125,0.139
0.0,0.0903,-22.266841686294256,0.0459,0.0,0.0,0.129,-15.76142084987672,22.05219588094149,0.0391,-0.4268,0.1775,0.0,22.005226932661778,-0.4517,0.0,18.26985786584569,0.529,False,False,False,True,False,False,False,False,False,False,False,0.34034862013271,3.696644295302,1.356,1.4094,3.696644295302,0.4091665468291,0.39918236538817,1.0,7.7541,0.34067236017179,0.7102,0.3901
0.0,0.06395,0.0,0.0427,0.0,0.0,0.0218,0.0,-14.337870010663572,0.0109,-0.0703,0.1873,0.0,-17.910088442964497,-0.0556,0.0,0.0,0.1714,False,False,False,True,False,False,False,False,False,False,False,2.1674695213477,1.4294909719100002,1.513,0.5939,1.4294909719100002,0.2983068816589699,0.036291409653626,1.0,45.7778,0.65479079876834,0.1895,0.1571
0.0,-0.0594,0.0,0.0145,0.0,0.0,-0.0937,-19.02663471826547,-19.203668633082483,0.0611,-0.5456,-0.140475,16.128046080821385,-18.303022711732726,-0.3955,15.123843647884687,-20.920147545892984,-0.1129,False,False,False,True,False,False,False,False,False,False,False,1.3664951400799998,3.253164556962,1.4269999999999998,8.8006,1.6295289855072002,0.60683838912134,-0.050810669456067,1.0,0.0,0.67622950819672,-0.1989,-1.3409
0.0,0.06395,-16.02279558110289,0.0489,0.0,0.0,-0.0381,0.0,16.787411149470817,0.1447,-0.01,0.0097,-18.98527839321212,-14.731801689838349,0.1707,0.0,-17.103501950791905,0.0545,False,False,False,True,False,False,False,False,False,False,False,0.4588691146534099,7.313172983840901,2.667,0.1382,7.313172983840901,0.3995238705954,-0.081242949874519,1.0,0.0,2.2169224931263,-0.1254,-0.0634
0.0,0.06395,-22.0150022355506,0.0479,0.0,0.0,-0.2722,-15.803385043104912,21.971504299857344,0.0455,-2.8434,0.1873,0.0,21.580443304752418,-2.3553,0.0,-17.133326366919263,0.5409,False,False,False,True,False,False,False,False,False,False,False,0.31187023838781,1.5852813852813998,2.345,1.6889,1.5852813852813998,0.2576417402845199,-0.14234166977728,1.0,0.0,1.4750913637238,-0.2242,-0.1503
0.0,0.0877,-16.034714150714915,0.0465,0.0,-0.11220000000000001,0.042,-17.3210679849807,-20.568831784806346,0.0361,0.0291,0.1617,15.86963441986494,-15.717618233614914,0.0101,15.424948670398354,-18.423676262902255,0.059,False,False,False,True,False,False,False,False,False,False,False,1.3939609597397,3.0090160721286,2.346,0.3484,1.8906403940887,0.80324192254394,0.10977499817665,1.0,23.8013,1.4627315602664,0.2819,0.3124
0.0,-0.1911,0.0,0.0187,0.0,0.0,0.0816,-17.20917970679086,-20.624102745300785,0.1038,0.1102,-0.0229,18.38970594996753,-20.629212268375372,0.0655,-12.25486757159303,-17.951332915622196,0.0424,False,False,False,True,False,False,False,False,False,False,False,2.7762444699031,6.6528955000468,2.582,0.0019,6.6528955000468,0.16240658529609,0.082910140719869,1.0,12.2618,1.3345475063129,0.3034,0.3244
0.0,0.1714,0.0,0.0422,0.0,0.0,0.0552,-15.068273812173887,-20.20876680948691,0.0448,-0.0215,0.0655,15.64006001130563,20.027114149372185,-0.0486,0.0,-16.642824239064897,0.0502,False,False,False,True,False,False,False,False,False,False,False,2.8284930913814,2.3998186763373,2.009,0.6576,2.3998186763373,0.3558282208589,0.076106781628254,1.0,18.1314,0.39006265481568,0.3341,0.5097
0.0,0.0848,15.083865902513391,0.0265,0.0,0.0667,0.0603,12.700771936142122,-19.586979721199604,0.0559,-0.2505,0.0387,0.0,-15.509841121138532,-0.2896,0.0,-15.158114491624193,0.0398,False,False,False,True,False,False,False,False,False,False,False,0.99148778848308,4.3117592789724,3.646,1.7755,2.3743219795851003,0.36920443870937,0.096373416858568,1.0,16.5936,1.124205822512,0.2946,0.3384
0.0,-0.0489,0.0,0.0128,0.0,-0.11220000000000001,-0.0114,-14.32593670194884,-17.21296765346895,0.0171,-0.5292,-0.042,0.0,16.389877050080507,-0.4954,0.0,-18.257961806218983,-0.0027,False,False,False,True,False,False,False,False,False,False,False,3.4312075666261,1.2557967682606002,1.485,1.4621,1.0332513646436,0.17609475801615,-0.0021357025573291,1.0,0.0,0.96166031636942,-0.013,-0.0324
0.0,0.2479,0.0,0.035,0.0,-0.11220000000000001,0.095,-19.32974543476379,-19.78037442584247,0.0976,-0.3745,0.0755,-16.349207451286784,20.78970879443084,-0.3312,0.0,-18.174780218303262,0.2222,False,False,False,True,False,False,False,False,False,False,False,2.1055626326964,2.944156591825,1.5930000000000002,-5.3583,2.5056344928956,0.80177872786674,0.06225547533578,1.0,10.5307,0.83333333333333,0.3487,-0.9231
0.0,0.06395,0.0,0.0987,0.0,0.0,-0.0246,0.0,-16.094724766999697,0.2255,-0.0288,0.0097,0.0,-15.137533295659564,0.0031,0.0,-13.940380422622287,0.0479,False,False,False,True,False,False,False,False,False,False,False,1.2949741662752,2.3223165103469,1.709,0.347,1.49589519156395,0.3394838840493799,0.040152009278271,1.0,19.2461,0.9114532272139599,0.09975,0.11685000000000001
0.0,0.0502,-22.632808341978997,0.0876,0.0,0.1496,0.0502,-20.298617910950526,-22.09622163388048,0.0933,-0.852,0.0081,-19.05195252611337,21.893578440089982,-0.6579999999999999,22.15166137432463,0.0,0.1455,False,False,False,True,False,False,False,False,False,False,False,0.33015082427219,3.4313440077632005,0.6809999999999999,1.023,1.2275646589134,0.60147036950471,0.19582262074241,1.0,19.9149,0.53778300499853,0.7948,0.1844
0.0,0.06395,-17.802121438945512,0.1961,0.0,0.0,-0.1129,0.0,-14.442518470207565,0.015,0.0686,0.0,17.087054769347343,0.0,0.1544,0.0,-9.472781556562168,0.2573,False,False,False,True,False,False,False,False,False,False,False,0.95821480100714,1.1454883067349,1.661,0.0,1.1454883067349,0.30786920094215,-0.2124369328880599,1.0,0.0,1.5566630195297,-0.4521,-0.2621
0.0,0.06395,-13.511700458595241,0.4215,0.0,0.0,0.0115,-16.24208171907853,18.109921101027307,0.0479,-0.3118,0.0804,0.0,18.258138296530987,-0.942,-11.289794413577894,-19.800856426579422,0.0835,False,False,False,True,False,False,False,False,False,False,False,0.43918224429644,0.39432038962403,1.5630000000000002,0.9076,0.39432038962403,0.16271996193459,0.0153755501641849,1.0,87.0652,0.98992948229834,0.0094,0.0144
0.0,0.1716,-17.268161252876947,0.0389,0.0,0.0909,0.0481,0.0,18.45120025931852,0.0034,-0.4587,0.0808,0.0,18.64410426407165,-0.2772,0.0,0.0,0.1275,False,False,False,True,False,False,False,False,False,False,False,3.4015951400422,1.0290037831021,0.997,1.2146,0.94512635379061,0.15586431818863,0.016175494291959,1.0,20.8061,0.37729892629365,0.0713,0.1803
0.0,0.0059,0.0,0.0222,0.0,0.0,0.0832,0.0,-16.491726104369587,0.0317,0.0943,-0.0136,0.0,-16.371574479678223,-0.0152,0.0,-13.503537159062734,-0.2328,False,False,False,True,False,False,False,False,False,False,False,1.9561401866242,2.2757628094416003,2.675,0.0948,2.0129853596435,0.0907170639719469,0.075541714661315,1.0,12.0152,1.246032262261,0.2052,0.2268
0.0,0.3005,-13.521140839642674,0.027,0.0,0.1496,0.0516,-15.946951513420675,-17.806603508855407,0.0364,0.0778,-0.0077,-19.561314310912376,0.0,0.1727,0.0,17.998461073773836,0.0886,False,False,False,True,False,False,False,False,False,False,False,0.71023076995033,11.748382482037,2.142,0.0,4.2394964391726,0.60341192761003,0.1893989482714299,1.0,19.3841,1.776395024867,0.2443,0.2103
0.0,0.0814,-22.826545968228146,0.0168,0.0,0.0,0.0638,0.0,22.656958802207747,0.04,-0.6463,0.1622,16.52356082573315,22.360707945984586,-0.5665,-15.894952224644102,-18.80594315154573,0.2767,False,False,False,True,False,False,False,False,False,False,False,1.568709300384,1.8639240506329,1.638,0.9199,1.6005434782608998,0.071447578499202,0.02299095263438,1.0,15.6653,0.55886225967869,0.1144,0.0972
0.0,0.0614,0.0,0.031,0.0,0.0882,0.0456,-15.990262393084793,-19.670295909023153,0.039,-0.1245,0.0545,0.0,17.842646388318236,-0.1265,0.0,-19.04125723705382,0.0437,False,False,False,True,False,False,False,False,False,False,False,0.96123960763881,3.8267477203647,1.262,0.7101,1.5543209876543,0.4077582956259399,0.096271681749623,1.0,21.9318,0.50882352941176,0.4555,0.2258
0.0,0.0923,-18.993297373515038,0.0197,0.0,0.0,0.03,14.958140051028373,18.428857235155068,0.0322,-0.1218,0.1873,16.354352920375668,18.431600911292747,-0.1673,0.0,17.911986197826515,0.0173,False,False,False,True,False,False,False,False,False,False,False,0.7108251832772,4.440364326740499,1.895,0.5358,4.440364326740499,0.25062932258986,0.06163803205394,1.0,33.3609,0.97053498175234,0.1883,0.0802
0.0,0.0763,-19.79759373985244,0.0497,0.0,0.1271,0.0341,-15.632937936384039,-20.39379185670498,0.0207,-0.0809,0.1873,-18.391571151101175,18.595675533754473,-0.0743,0.0,-19.697642826284138,-0.0134,False,False,False,True,False,False,False,False,False,False,False,1.3199252339108,2.2871874466719,1.161,1.4967,1.0429673748844002,0.4495109521073699,0.1141118935541999,1.0,29.3588,0.5522313727658,0.3438,0.5820000000000001
0.0,0.06395,-12.611541086966115,0.0064,0.0,0.0,0.0374,0.0,-17.373711716926124,0.0445,-0.5032,0.1452,0.0,-17.293669011626754,-0.8231,0.0,-15.555976908243359,0.0774,False,False,False,True,False,False,False,False,False,False,False,4.2242422371751,1.3602272727273,1.476,3.6323,1.3602272727273,0.12401265554557,0.0011325690319092,1.0,26.7606,0.7306903622693101,0.0138,0.0357
0.0,0.06395,21.378160359159182,0.0348,0.0,0.0,0.0564,-18.99027769079137,-22.561160039744514,0.04325,-0.026099999999999998,0.0097,-16.20389573253578,19.258944495796726,-0.0751,19.847312723200083,-13.940380422622287,0.0479,False,False,False,True,False,False,False,False,False,False,False,1.2949741662752,2.3223165103469,1.709,0.347,1.49589519156395,0.3394838840493799,0.040152009278271,1.0,19.2461,0.9114532272139599,0.09975,0.11685000000000001
0.0,0.2335,13.186278579318829,0.0291,0.0,0.0,0.0263,-11.626263078808801,-14.808021686394692,-0.0261,-0.0732,0.1672,0.0,-15.769105531541662,-0.254,0.0,-13.448786721172443,0.2678,False,False,False,True,False,False,False,False,False,False,False,2.2135154029979,0.4047343633809799,2.4530000000000003,0.9778,0.4047343633809799,0.24637418353831,0.017070789435445,1.0,37.9828,1.3005969374513,0.0889,0.0968
0.0,-0.3299,0.0,0.068,0.0,0.0,-0.1276,-11.532737896139919,-13.504902345124338,0.0113,-0.2446,0.0756,0.0,-13.744015630372484,-0.2253,0.0,-13.609716873485151,0.2625,False,False,False,True,False,False,False,False,False,False,False,1.6171138285575,1.1653292750415,1.039,1.0917,1.1653292750415,0.2621282519139999,-0.12666240288934,1.0,0.0,0.56083313665329,-0.3501,-0.6046
0.0,0.06395,0.0,0.1945,0.0,0.0,-0.5645,0.0,17.888260935008333,-0.0436,0.0721,0.1873,0.0,-18.15280131186866,0.0635,18.358176174265765,0.0,0.2205,False,False,False,True,False,False,False,False,False,False,False,0.77149810611349,-0.47556403261941,5.537999999999999,0.0,-0.47556403261941,0.4865891441382999,-1.5130667504555,1.0,0.0,4.589140274387,-1.3263,-1.2697
0.0,0.06395,18.669399774853407,0.0637,0.0,-0.11220000000000001,0.0064,-19.47449597392328,-20.261017223362252,0.0809,-0.1334,-0.140475,-15.202076392231994,-17.02990058663198,-0.1591,19.812149544591403,-19.763064177592913,-0.1185,False,False,False,True,False,False,False,False,False,False,False,0.70034000313685,2.5795183595614,0.1088,0.5261,2.1715174628665,0.4181872013179099,0.063393673917913,1.0,156.3866,1.0559824813966,0.0324,0.098
0.0,0.0278,0.0,0.0248,0.0,0.1094,0.0472,-15.76142084987672,-20.19901719453747,0.0536,-0.2305,-0.0203,0.0,-17.909855136853043,-0.1688,0.0,-19.848596782161156,-0.0287,False,False,False,True,False,False,False,False,False,False,False,1.2949741662752,5.5985401459854005,0.852,15.0195,1.5188118811881,0.42727602466449,0.1011969532100099,1.0,21.2065,0.5341880341880301,0.7602,3.6234
